"Trade Date","Instrument","Symbol","Expiry Date","Open Price","High Price","Low Price","Close Price","Daily Settlement Price","Open Interest(OI)","No. of Contracts","Turnover ( Rs.)"
"25-Apr-2019","FUTENR","BRCRUDEM","30-04-2019","    5217.00","    5302.00","    5215.00","    5262.00","    5275.00","              385","             975","             5.14"
"25-Apr-2019","FUTENR","BRCRUDEM","31-05-2019","    5309.00","    5310.00","    5295.00","    5295.00","    5306.00","               30","              38","             0.20"
"24-Apr-2019","FUTENR","BRCRUDEM","30-04-2019","    5171.00","    5215.00","    5166.00","    5206.00","    5209.00","              295","             378","             1.96"
"23-Apr-2019","FUTENR","BRCRUDEM","30-04-2019","    5164.00","    5198.00","    5157.00","    5172.00","    5207.00","              194","             388","             2.01"
"22-Apr-2019","FUTENR","BRCRUDEM","30-04-2019","    5136.00","    5163.00","    5119.00","    5152.00","    5002.00","              154","             362","             1.86"
"18-Apr-2019","FUTENR","BRCRUDEM","30-04-2019","    4972.00","    4985.00","    4948.00","    4974.00","    4995.00","              114","             281","             1.40"
"17-Apr-2019","FUTENR","BRCRUDEM","30-04-2019","    4980.00","    4985.00","    4970.00","    4981.00","    4981.00","               94","              50","             0.25"
"16-Apr-2019","FUTENR","BRCRUDEM","30-04-2019","    4932.00","    4968.00","    4925.00","    4967.00","    4969.00","               54","             427","             2.11"
"15-Apr-2019","FUTENR","BRCRUDEM","30-04-2019","    4949.00","    4955.00","    4919.00","    4941.00","    4938.00","               62","             327","             1.62"
"12-Apr-2019","FUTENR","BRCRUDEM","30-04-2019","    4921.00","    4970.00","    4916.00","    4957.00","    4990.00","              124","             229","             1.13"
"11-Apr-2019","FUTENR","BRCRUDEM","30-04-2019","    4945.00","    4948.00","    4905.00","    4913.00","    4939.00","              165","             482","             2.38"
"10-Apr-2019","FUTENR","BRCRUDEM","30-04-2019","    4890.00","    4953.00","    4890.00","    4953.00","    4937.00","              294","             283","             1.39"
"09-Apr-2019","FUTENR","BRCRUDEM","30-04-2019","    4964.00","    4965.00","    4888.00","    4908.00","    4975.00","              257","             423","             2.09"
"08-Apr-2019","FUTENR","BRCRUDEM","30-04-2019","    4912.00","    4940.00","    4908.00","    4936.00","    4947.00","              197","             490","             2.41"
"05-Apr-2019","FUTENR","BRCRUDEM","30-04-2019","    4790.00","    4848.00","    4779.00","    4847.00","    4820.00","              187","             517","             2.48"
"04-Apr-2019","FUTENR","BRCRUDEM","30-04-2019","    4769.00","    4830.00","    4764.00","    4826.00","    4800.00","              187","             439","             2.10"
"03-Apr-2019","FUTENR","BRCRUDEM","30-04-2019","    4806.00","    4815.00","    4734.00","    4739.00","    4808.00","              203","             577","             2.77"
"02-Apr-2019","FUTENR","BRCRUDEM","30-04-2019","    4813.00","    4818.00","    4752.00","    4790.00","    4824.00","              124","             461","             2.21"
"01-Apr-2019","FUTENR","BRCRUDEM","30-04-2019","    4738.00","    4774.00","    4735.00","    4744.00","    4789.00","               70","             344","             1.64"
"29-Mar-2019","FUTENR","BRCRUDEM","29-03-2019","    4690.00","    4700.00","    4629.00","    4700.00","    4727.00","               83","             347","             1.62"
"29-Mar-2019","FUTENR","BRCRUDEM","30-04-2019","    4731.00","    4767.00","    4651.00","    4756.00","    4777.00","               70","             292","             1.38"
"28-Mar-2019","FUTENR","BRCRUDEM","29-03-2019","    4655.00","    4656.00","    4600.00","    4646.00","    4642.00","               93","             406","             1.88"
"28-Mar-2019","FUTENR","BRCRUDEM","30-04-2019","    4693.00","    4693.00","    4641.00","    4680.00","    4672.00","               30","              93","             0.43"
"27-Mar-2019","FUTENR","BRCRUDEM","29-03-2019","    4681.00","    4699.00","    4641.00","    4675.00","    4675.00","              102","             290","             1.36"
"27-Mar-2019","FUTENR","BRCRUDEM","30-04-2019","    4714.00","    4732.00","    4694.00","    4715.00","    4717.00","               32","              85","             0.40"
"26-Mar-2019","FUTENR","BRCRUDEM","29-03-2019","    4615.00","    4675.00","    4615.00","    4672.00","    4630.00","              111","             248","             1.15"
"26-Mar-2019","FUTENR","BRCRUDEM","30-04-2019","    4680.00","    4714.00","    4680.00","    4696.00","    4660.00","               15","              48","             0.23"
"25-Mar-2019","FUTENR","BRCRUDEM","29-03-2019","    4572.00","    4614.00","    4568.00","    4605.00","    4627.00","              103","             414","             1.90"
"25-Mar-2019","FUTENR","BRCRUDEM","30-04-2019","    4618.00","    4650.00","    4617.00","    4650.00","    4657.00","               11","               8","             0.04"
"22-Mar-2019","FUTENR","BRCRUDEM","29-03-2019","    4622.00","    4645.00","    4580.00","    4592.00","    4618.00","              121","             387","             1.79"
"21-Mar-2019","FUTENR","BRCRUDEM","29-03-2019","    4645.00","    4673.00","    4645.00","    4662.00","    4713.00","              102","              17","             0.08"
"20-Mar-2019","FUTENR","BRCRUDEM","29-03-2019","    4647.00","    4684.00","    4606.00","    4684.00","    4659.00","              103","             416","             1.92"
"20-Mar-2019","FUTENR","BRCRUDEM","30-04-2019","    4674.00","    4675.00","    4648.00","    4648.00","    4689.00","               11","              12","             0.06"
"19-Mar-2019","FUTENR","BRCRUDEM","29-03-2019","    4630.00","    4679.00","    4622.00","    4624.00","    4681.00","              157","             360","             1.67"
"19-Mar-2019","FUTENR","BRCRUDEM","30-04-2019","    4697.00","    4697.00","    4697.00","    4697.00","    4711.00","                3","               3","             0.01"
"18-Mar-2019","FUTENR","BRCRUDEM","29-03-2019","    4618.00","    4635.00","    4584.00","    4635.00","    4624.00","              147","             296","             1.37"
"18-Mar-2019","FUTENR","BRCRUDEM","30-04-2019","    4609.00","    4645.00","    4599.00","    4642.00","    4653.00","                0","               9","             0.04"
"15-Mar-2019","FUTENR","BRCRUDEM","29-03-2019","    4652.00","    4675.00","    4575.00","    4623.00","    4655.00","              147","             490","             2.27"
"14-Mar-2019","FUTENR","BRCRUDEM","29-03-2019","    4717.00","    4742.00","    4659.00","    4677.00","    4740.00","              116","             568","             2.68"
"13-Mar-2019","FUTENR","BRCRUDEM","29-03-2019","    4666.00","    4703.00","    4649.00","    4677.00","    4696.00","              124","             699","             3.26"
"12-Mar-2019","FUTENR","BRCRUDEM","29-03-2019","    4656.00","    4694.00","    4640.00","    4647.00","    4698.00","              132","             582","             2.72"
"11-Mar-2019","FUTENR","BRCRUDEM","29-03-2019","    4585.00","    4665.00","    4585.00","    4642.00","    4659.00","              100","             545","             2.53"
"08-Mar-2019","FUTENR","BRCRUDEM","29-03-2019","    4619.00","    4627.00","    4519.00","    4519.00","    4589.00","               83","             495","             2.27"
"07-Mar-2019","FUTENR","BRCRUDEM","29-03-2019","    4646.00","    4691.00","    4625.00","    4646.00","    4706.00","               65","             518","             2.41"
"06-Mar-2019","FUTENR","BRCRUDEM","29-03-2019","    4631.00","    4645.00","    4590.00","    4642.00","    4666.00","               94","             669","             3.09"
"05-Mar-2019","FUTENR","BRCRUDEM","29-03-2019","    4636.00","    4660.00","    4604.00","    4649.00","    4669.00","              121","             552","             2.56"
"04-Mar-2019","FUTENR","BRCRUDEM","29-03-2019","    4657.00","    4660.00","    4652.00","    4652.00","    4697.00","              101","              30","             0.14"
"01-Mar-2019","FUTENR","BRCRUDEM","29-03-2019","    4740.00","    4773.00","    4597.00","    4617.00","    4617.00","              101","            1229","             5.82"
