Date,Price,Open,High,Low,Volume,ChgPct
Jul 29 2016,19049.40,19199.50,19199.50,19000.20,1.94M,-0.14
Jul 28 2016,19076.55,19084.75,19139.00,18995.10,3.15M,0.27
Jul 27 2016,19025.30,18880.00,19129.60,18866.05,3.70M,0.85
Jul 26 2016,18864.10,18955.00,19065.55,18820.00,2.58M,-0.78
Jul 25 2016,19012.55,18659.85,19080.00,18606.95,3.54M,1.48
Jul 22 2016,18734.95,18724.95,18776.95,18580.20,2.80M,0.07
Jul 21 2016,18722.10,19025.00,19063.95,18690.00,3.46M,-1.63
Jul 20 2016,19031.70,18911.25,19070.00,18911.25,1.95M,0.37
Jul 19 2016,18961.65,18969.90,19075.05,18855.00,3.07M,0.01
Jul 18 2016,18959.00,19025.00,19176.00,18921.05,2.75M,-0.08
Jul 15 2016,18974.35,18910.00,19045.10,18813.00,2.86M,0.38
Jul 14 2016,18903.10,18630.10,18921.95,18598.15,3.06M,1.36
Jul 13 2016,18650.35,18695.30,18728.30,18582.00,2.30M,-0.25
Jul 12 2016,18696.65,18540.00,18712.45,18509.80,2.48M,1.18
Jul 11 2016,18478.70,18275.00,18497.00,18252.30,2.58M,2.32
Jul 08 2016,18059.50,18130.00,18130.00,17963.00,2.44M,-0.44
Jul 07 2016,18139.25,18100.00,18225.65,18050.10,2.78M,0.36
Jul 05 2016,18073.75,18050.00,18160.00,18036.00,2.14M,-0.39
Jul 04 2016,18143.70,18155.00,18193.00,18086.15,2.00M,0.49
Jul 01 2016,18054.80,18032.00,18147.00,18025.00,2.33M,0.67
Jun 30 2016,17935.40,17802.50,17976.85,17781.10,2.87M,1.35
Jun 29 2016,17696.95,17612.15,17748.85,17584.45,2.64M,0.82
Jun 28 2016,17553.55,17455.15,17629.60,17455.15,2.55M,0.36
Jun 27 2016,17490.05,17349.95,17583.90,17339.85,2.90M,0.56
Jun 24 2016,17393.00,17330.25,17430.00,16910.00,6.51M,-2.78
Jun 23 2016,17890.50,17585.05,17919.55,17585.05,3.36M,1.66
Jun 22 2016,17597.70,17600.00,17765.65,17500.00,2.91M,-0.14
Jun 21 2016,17623.10,17715.30,17754.85,17603.00,2.22M,-0.59
Jun 20 2016,17728.35,17465.25,17795.55,17420.15,3.74M,0.16
Jun 17 2016,17699.15,17755.10,17860.00,17610.00,2.72M,0.07
Jun 16 2016,17687.45,17780.00,17818.90,17532.85,4.43M,-1.06
Jun 15 2016,17877.30,17700.25,17905.85,17593.00,3.49M,1.35
Jun 14 2016,17638.40,17664.00,17695.00,17527.00,2.67M,0.43
Jun 13 2016,17562.15,17625.00,17643.30,17482.10,2.91M,-1.32
Jun 10 2016,17797.05,17800.00,18026.80,17751.15,3.52M,-0.26
Jun 09 2016,17843.35,17825.25,17937.85,17751.15,3.45M,-0.31
Jun 08 2016,17897.95,17907.00,17959.70,17793.05,2.52M,0.03
Jun 07 2016,17893.40,17773.15,17949.00,17660.50,4.19M,1.26
Jun 06 2016,17671.45,17675.05,17745.00,17620.20,2.28M,0.09
Jun 03 2016,17655.85,17624.40,17738.50,17615.00,2.32M,0.47
Jun 02 2016,17573.65,17400.00,17603.55,17334.00,2.88M,0.88
Jun 01 2016,17419.70,17631.10,17644.00,17381.10,3.02M,-1.09
May 31 2016,17612.55,17584.70,17640.05,17445.30,2.71M,0.60
May 30 2016,17507.65,17540.00,17657.95,17466.10,2.12M,0.09
May 27 2016,17491.40,17310.00,17533.00,17310.00,3.02M,0.76
May 26 2016,17359.30,17065.00,17378.75,16968.55,3.18M,2.03
May 25 2016,17013.60,16675.00,17045.00,16610.05,3.83M,3.19
May 24 2016,16488.10,16424.70,16523.95,16379.00,2.40M,0.36
May 23 2016,16429.40,16625.00,16638.00,16390.00,3.02M,-0.46
May 20 2016,16505.85,16598.00,16668.80,16475.05,2.71M,-0.35
May 19 2016,16563.65,17282.35,17282.35,16538.00,2.74M,-1.18
May 18 2016,16761.45,16675.00,16798.00,16575.00,3.10M,-0.30
May 17 2016,16812.00,16869.00,16942.00,16766.70,3.12M,0.14
May 16 2016,16788.65,16753.35,16833.00,16450.05,4.43M,0.30
May 13 2016,16738.10,16923.00,16959.95,16600.50,3.23M,-1.46
May 12 2016,16986.40,16890.50,17018.95,16820.25,3.53M,1.20
May 11 2016,16785.25,16573.20,16928.00,16544.50,4.15M,-0.41
May 10 2016,16853.80,16772.35,16885.00,16685.75,2.59M,0.49
May 09 2016,16772.00,16407.65,16794.95,16407.65,2.95M,2.40
May 06 2016,16378.70,16343.00,16423.00,16261.00,2.26M,-0.04
May 05 2016,16384.45,16350.35,16495.00,16280.00,3.12M,0.15
May 04 2016,16360.70,16410.00,16550.00,16333.10,3.06M,-0.64
May 03 2016,16466.25,16657.00,16820.00,16428.20,3.89M,-0.93
May 02 2016,16620.80,16720.45,16756.25,16590.60,3.18M,-1.58
Apr 29 2016,16888.35,16774.90,16946.25,16560.90,4.93M,1.03
Apr 28 2016,16716.90,16860.00,17036.45,16706.00,3.68M,-1.07
Apr 27 2016,16897.75,16910.00,17005.10,16850.00,2.74M,-0.76
Apr 26 2016,17028.00,16650.00,17069.00,16575.05,4.12M,2.03
Apr 25 2016,16689.45,16767.00,16782.00,16591.30,2.48M,-0.23
Apr 22 2016,16727.85,16513.00,16758.00,16466.65,3.25M,0.53
Apr 21 2016,16640.00,16576.00,16770.00,16564.90,4.09M,1.55
Apr 20 2016,16385.65,16315.10,16415.00,16169.00,3.37M,0.91
Apr 18 2016,16237.35,16360.00,16400.00,16000.00,2.92M,-0.58
Apr 13 2016,16332.75,16131.00,16416.00,16085.10,3.47M,2.48
Apr 12 2016,15936.75,15821.05,15998.00,15821.05,2.94M,0.26
Apr 11 2016,15896.05,15682.00,15939.85,15480.00,4.07M,1.56
Apr 08 2016,15652.10,15568.00,15720.00,15543.60,2.56M,0.39
Apr 07 2016,15591.40,15755.90,15795.40,15509.00,3.89M,-0.73
Apr 06 2016,15706.05,15750.00,15819.00,15621.00,2.95M,-0.17
Apr 05 2016,15732.60,16143.00,16261.55,15692.20,5.68M,-3.23
Apr 04 2016,16257.90,16306.95,16341.65,16126.00,2.22M,0.03
Apr 01 2016,16253.15,16200.00,16320.00,16088.00,2.96M,0.69
Mar 31 2016,16141.65,16100.00,16293.95,16079.60,3.39M,-0.04
Mar 30 2016,16147.40,15879.00,16179.00,15784.25,3.79M,2.75
Mar 29 2016,15714.50,15640.00,15827.00,15622.95,3.24M,0.31
Mar 28 2016,15666.70,15890.10,15909.60,15569.95,3.25M,-1.69
Mar 23 2016,15936.20,15952.65,15963.00,15810.00,2.82M,-0.21
Mar 22 2016,15969.00,15906.35,16005.00,15800.00,3.09M,0.17
Mar 21 2016,15941.55,15745.00,15965.70,15740.00,3.45M,1.74
Mar 18 2016,15669.65,15492.25,15695.95,15457.05,3.59M,1.53
Mar 17 2016,15433.95,15661.00,15749.00,15326.50,4.27M,-0.66
Mar 16 2016,15536.00,15206.00,15555.00,15206.00,3.83M,0.89
Mar 15 2016,15398.90,15350.00,15449.90,15305.00,2.62M,0.41
Mar 14 2016,15335.55,15380.50,15477.00,15282.95,3.07M,0.61
Mar 11 2016,15243.05,15205.00,15410.00,15060.50,4.41M,0.06
Mar 10 2016,15234.10,15370.05,15401.00,15110.00,3.14M,-0.70
Mar 09 2016,15342.00,15020.00,15394.90,14980.45,3.79M,1.24
Mar 08 2016,15153.40,15350.00,15350.00,15051.10,3.13M,-1.14
Mar 04 2016,15328.45,15201.05,15451.00,14962.00,4.53M,1.19
Mar 03 2016,15148.35,15184.90,15198.00,14976.00,3.31M,0.26
Mar 02 2016,15109.60,14701.05,15155.75,14701.05,5.34M,4.54
Mar 01 2016,14452.75,14195.00,14478.00,14081.00,3.90M,3.31
Feb 29 2016,13989.35,13887.45,14244.00,13406.40,7.60M,1.01
Feb 26 2016,13848.85,13762.75,13945.00,13634.00,3.39M,2.16
Feb 25 2016,13555.70,13801.10,13850.00,13541.25,3.86M,-1.70
Feb 24 2016,13790.55,13950.00,13979.95,13752.00,4.14M,-1.57
Feb 23 2016,14010.50,14361.45,14361.45,13952.00,4.21M,-2.68
Feb 22 2016,14395.70,14335.50,14474.00,14315.00,3.01M,0.26
Feb 19 2016,14358.90,14249.00,14418.90,14210.00,2.99M,0.48
Feb 18 2016,14289.80,14325.05,14387.95,14149.95,3.70M,0.89
Feb 17 2016,14163.95,14119.95,14216.30,13890.95,4.19M,0.16
Feb 16 2016,14140.65,14570.25,14588.00,14120.15,3.63M,-2.01
Feb 15 2016,14430.75,14088.65,14538.15,14069.95,3.70M,3.21
Feb 12 2016,13982.45,14080.00,14169.75,13812.60,4.40M,-0.27
Feb 11 2016,14020.00,14619.00,14619.00,13956.55,4.66M,-4.26
Feb 10 2016,14643.25,14780.25,14837.30,14531.00,4.22M,-1.85
Feb 09 2016,14919.95,14810.65,15015.10,14796.20,3.31M,-1.01
Feb 08 2016,15072.30,15252.00,15412.00,14970.00,3.71M,-1.01
Feb 05 2016,15226.20,14981.95,15269.90,14905.05,3.46M,2.04
Feb 04 2016,14921.55,15024.85,15077.00,14787.30,3.16M,0.19
Feb 03 2016,14892.85,14905.35,15011.15,14800.00,3.72M,-1.45
Feb 02 2016,15112.05,15381.65,15516.95,15056.75,4.87M,-1.64
Feb 01 2016,15363.25,15583.75,15605.85,15322.00,3.02M,-1.12
Jan 29 2016,15536.80,15347.90,15578.00,15171.60,3.71M,1.01
Jan 28 2016,15381.45,15549.70,15564.90,15355.00,3.43M,-0.88
Jan 27 2016,15518.30,15612.10,15629.20,15412.65,3.49M,0.01
Jan 25 2016,15516.20,15660.00,15681.30,15460.00,3.02M,0.15
Jan 22 2016,15493.25,15340.00,15607.80,15261.00,4.34M,2.57
Jan 21 2016,15105.00,15080.00,15360.00,14901.00,5.20M,1.31
Jan 20 2016,14909.15,15060.00,15060.00,14730.00,3.99M,-2.38
Jan 19 2016,15272.95,15083.65,15348.00,15083.65,3.27M,1.48
Jan 18 2016,15050.90,15185.00,15347.00,14985.35,4.16M,-1.01
Jan 15 2016,15204.25,15570.00,15639.00,15161.50,3.20M,-2.46
Jan 14 2016,15588.40,15619.95,15808.70,15455.00,3.98M,-1.83
Jan 13 2016,15879.75,15879.80,15974.00,15536.00,4.88M,0.61
Jan 12 2016,15783.95,16125.30,16125.30,15723.30,3.44M,-1.57
Jan 11 2016,16035.85,15932.35,16186.00,15841.40,3.46M,-0.72
Jan 08 2016,16151.65,16161.00,16264.00,16126.05,2.06M,0.33
Jan 07 2016,16099.15,16296.00,16344.40,16058.00,3.14M,-2.16
Jan 06 2016,16454.75,16550.00,16659.30,16376.00,3.05M,-0.75
Jan 05 2016,16579.90,16695.00,16700.00,16516.65,2.61M,-0.30
Jan 04 2016,16629.45,16998.00,17000.00,16603.00,3.50M,-2.73
Jan 01 2016,17096.80,16909.85,17144.85,16823.00,2.00M,1.03
Dec 31 2015,16922.20,16903.05,16965.00,16900.00,1.88M,0.05
Dec 30 2015,16913.70,17035.00,17035.00,16885.00,1.76M,-0.57
Dec 29 2015,17010.80,16948.70,17025.00,16886.70,2.62M,0.47
Dec 28 2015,16930.80,16848.00,16966.60,16826.20,1.85M,0.60
Dec 24 2015,16830.00,16901.00,16930.00,16742.40,1.69M,-0.13
Dec 23 2015,16851.15,16770.00,16899.00,16770.00,1.95M,0.81
Dec 22 2015,16715.30,16798.35,16937.50,16672.00,2.87M,-0.61
Dec 21 2015,16817.45,16650.00,16863.30,16605.35,2.43M,1.07
Dec 18 2015,16638.70,16710.00,16778.00,16608.00,2.73M,-0.79
Dec 17 2015,16772.00,16699.85,16825.00,16539.60,3.47M,1.17
Dec 16 2015,16578.05,16450.00,16669.00,16385.65,2.91M,1.06
Dec 15 2015,16404.30,16390.00,16444.00,16212.00,2.78M,0.10
Dec 14 2015,16388.35,16269.85,16498.80,16255.00,2.80M,-0.01
Dec 11 2015,16389.65,16808.45,16808.45,16292.70,3.89M,-2.30
Dec 10 2015,16775.85,16790.00,16825.00,16651.00,2.45M,0.31
Dec 09 2015,16724.50,16890.00,16935.00,16666.30,2.68M,-0.81
Dec 08 2015,16860.40,16942.80,17030.00,16831.00,2.29M,-1.02
Dec 07 2015,17034.55,17125.00,17125.00,16991.00,1.49M,0.29
Dec 04 2015,16984.80,16968.55,17082.00,16940.00,2.21M,-1.09
Dec 03 2015,17171.85,17217.70,17314.90,17130.20,2.19M,-0.63
Dec 02 2015,17281.50,17510.05,17530.00,17232.00,2.75M,-1.11
Dec 01 2015,17474.60,17510.00,17577.00,17410.55,2.52M,-0.09
Nov 30 2015,17490.40,17390.00,17548.00,17389.45,2.13M,0.37
Nov 27 2015,17425.25,17152.00,17449.95,17120.90,3.48M,2.28
Nov 26 2015,17036.55,17050.00,17105.00,16970.00,2.64M,0.18
Nov 24 2015,17006.05,17018.00,17110.00,16950.00,2.58M,-0.30
Nov 23 2015,17057.65,17080.10,17137.80,16961.75,2.56M,0.04
Nov 20 2015,17050.80,17028.80,17349.70,16942.00,4.14M,-0.24
Nov 19 2015,17091.80,16950.10,17149.90,16882.60,2.84M,1.67
Nov 18 2015,16810.50,17150.00,17235.00,16787.00,3.34M,-2.15
Nov 17 2015,17179.40,17310.35,17317.65,17065.45,2.79M,-0.20
Nov 16 2015,17214.60,16905.00,17279.00,16893.85,3.05M,1.51
Nov 13 2015,16958.15,16844.85,16999.00,16758.25,2.38M,0.04
Nov 11 2015,16951.85,16965.00,16997.00,16890.00,425.82K,0.52
Nov 10 2015,16864.45,16935.00,17089.00,16831.10,2.84M,-1.20
Nov 09 2015,17068.50,16698.00,17140.00,16625.00,3.51M,-0.57
Nov 06 2015,17167.20,17050.00,17240.00,16981.00,2.91M,0.56
Nov 05 2015,17071.85,17257.45,17257.45,17018.20,3.00M,-1.26
Nov 04 2015,17288.90,17525.00,17525.00,17243.00,2.50M,-0.51
Nov 03 2015,17377.05,17498.60,17522.00,17306.00,2.72M,-0.11
Nov 02 2015,17396.60,17396.35,17438.60,17256.00,2.58M,-0.12
Oct 30 2015,17416.90,17331.95,17488.00,17222.00,3.26M,1.19
Oct 29 2015,17212.20,17375.00,17424.90,17199.30,3.07M,-1.16
Oct 28 2015,17415.00,17650.05,17722.00,17310.10,4.21M,-2.38
Oct 27 2015,17839.95,17750.00,17880.00,17712.45,2.42M,0.12
Oct 26 2015,17818.75,18025.65,18041.00,17786.00,2.89M,-0.65
Oct 23 2015,17935.50,17865.00,17996.00,17851.10,3.43M,1.22
Oct 21 2015,17719.60,17830.00,17915.60,17560.00,4.24M,-0.64
Oct 20 2015,17833.60,17883.00,17968.00,17752.00,2.81M,-0.27
Oct 19 2015,17881.40,18002.00,18002.00,17850.05,2.33M,-0.57
Oct 16 2015,17983.35,17765.00,18009.85,17626.00,3.58M,1.42
Oct 15 2015,17731.60,17648.00,17820.00,17625.10,3.11M,0.84
Oct 14 2015,17583.05,17500.00,17645.00,17500.00,2.35M,-0.11
Oct 13 2015,17601.65,17550.00,17688.00,17510.05,3.04M,-0.12
Oct 12 2015,17622.85,17614.00,17814.95,17550.00,3.19M,-0.12
Oct 09 2015,17644.90,17700.00,17799.00,17550.05,3.72M,0.54
Oct 08 2015,17550.60,17702.20,17702.20,17470.00,3.35M,-0.78
Oct 07 2015,17689.05,17632.00,17748.50,17557.00,3.15M,0.09
Oct 06 2015,17672.75,17825.00,17860.00,17542.00,3.82M,-0.28
Oct 05 2015,17722.20,17440.05,17744.90,17356.20,4.15M,2.81
Oct 01 2015,17238.15,17490.00,17490.00,17185.30,3.67M,-0.47
Sep 30 2015,17319.35,17485.00,17534.00,17181.95,4.70M,-0.39
Sep 29 2015,17387.85,16948.90,17569.95,16670.00,8.45M,1.18
Sep 28 2015,17185.80,17345.00,17490.00,17152.00,3.57M,-0.06
Sep 24 2015,17196.65,17222.05,17277.85,17054.15,3.94M,-0.45
Sep 23 2015,17273.70,16800.00,17325.00,16750.50,5.76M,1.60
Sep 22 2015,17001.55,17575.00,17640.00,16920.20,6.05M,-3.05
Sep 21 2015,17537.30,17200.00,17576.75,17181.65,3.98M,0.74
Sep 18 2015,17408.55,17194.00,17642.50,17090.50,5.83M,2.64
Sep 16 2015,16961.15,16875.00,17020.00,16780.80,3.40M,1.25
Sep 15 2015,16752.45,16899.30,16930.00,16701.00,3.62M,-0.99
Sep 14 2015,16920.05,16600.30,16967.00,16522.00,3.54M,1.75
Sep 11 2015,16628.50,16715.60,16798.60,16510.05,3.71M,-0.01
Sep 10 2015,16629.85,16315.50,16738.50,16187.35,4.74M,-0.02
Sep 09 2015,16633.20,16680.00,16788.00,16475.00,4.79M,1.40
Sep 08 2015,16403.25,15888.00,16490.90,15833.80,5.21M,3.66
Sep 07 2015,15824.50,16200.00,16318.00,15793.05,3.84M,-1.99
Sep 04 2015,16145.85,16455.35,16490.00,15917.35,5.05M,-2.54
Sep 03 2015,16565.90,16320.20,16630.00,16305.00,4.09M,1.74
Sep 02 2015,16282.10,16748.00,16779.00,16230.00,5.13M,-1.70
Sep 01 2015,16563.35,17025.25,17025.25,16455.00,4.79M,-3.75
Aug 31 2015,17208.40,17201.05,17430.00,17090.35,3.09M,-0.37
Aug 28 2015,17273.05,17551.35,17660.90,17152.30,4.24M,0.34
Aug 27 2015,17214.40,17149.85,17249.00,17057.00,3.68M,1.63
Aug 26 2015,16938.75,16936.00,17172.00,16875.25,3.68M,-1.54
Aug 25 2015,17203.20,16974.00,17275.00,16642.60,4.72M,2.64
Aug 24 2015,16760.60,17475.15,17499.70,16680.00,6.21M,-7.25
Aug 21 2015,18071.60,18055.35,18127.55,17855.00,4.13M,-1.30
Aug 20 2015,18309.60,18624.85,18743.00,18240.75,3.91M,-2.25
Aug 19 2015,18730.90,18799.85,18837.15,18650.55,2.31M,-0.43
Aug 18 2015,18812.55,18878.30,18895.00,18614.00,3.36M,-0.16
Aug 17 2015,18842.25,18821.00,18939.40,18611.20,3.29M,0.27
Aug 14 2015,18791.15,18349.00,18840.00,18222.00,4.27M,3.00
Aug 13 2015,18243.00,18250.00,18410.00,18135.05,3.29M,0.59
Aug 12 2015,18135.75,18550.50,18600.00,18094.40,4.11M,-2.95
Aug 11 2015,18687.05,18998.00,18999.00,18630.00,3.50M,-1.44
Aug 10 2015,18959.30,18900.55,19149.90,18845.00,2.55M,-0.11
Aug 07 2015,18979.90,19053.00,19079.00,18920.10,1.94M,-0.62
Aug 06 2015,19098.95,19043.00,19194.00,18890.00,2.64M,0.44
Aug 05 2015,19015.55,19125.15,19158.00,18931.00,2.43M,-0.23
Aug 04 2015,19059.40,18975.00,19139.00,18810.00,4.46M,0.53
Aug 03 2015,18959.45,18835.00,19070.00,18835.00,2.35M,0.66
Jul 31 2015,18835.80,18586.00,18918.00,18545.00,2.95M,2.14
Jul 30 2015,18440.40,18397.45,18519.00,18351.10,2.77M,0.61
Jul 29 2015,18329.10,18330.00,18405.00,18262.00,2.18M,0.08
Jul 28 2015,18314.20,18338.75,18410.70,18191.10,3.18M,0.34
Jul 27 2015,18251.45,18600.00,18600.00,18215.00,3.24M,-2.27
Jul 24 2015,18675.95,18875.70,18907.80,18646.80,2.55M,-1.22
Jul 23 2015,18906.30,19042.20,19144.00,18852.60,3.12M,-0.79
Jul 22 2015,19056.80,18725.00,19114.20,18661.00,3.44M,1.55
Jul 21 2015,18765.25,19075.00,19148.00,18735.85,3.09M,-1.70
Jul 20 2015,19089.60,19149.60,19190.00,18876.00,3.02M,-0.31
Jul 17 2015,19148.35,19150.00,19280.00,19102.50,2.27M,-0.43
Jul 16 2015,19230.45,18937.45,19250.00,18886.35,3.53M,1.85
Jul 15 2015,18880.45,18858.00,18960.00,18819.75,2.23M,0.23
Jul 14 2015,18838.05,18939.00,19008.70,18801.00,2.96M,-0.72
Jul 13 2015,18974.35,18822.00,19019.75,18701.00,3.25M,0.92
Jul 10 2015,18801.35,18629.00,18839.60,18581.00,3.10M,1.26
Jul 09 2015,18566.75,18538.40,18650.00,18436.00,2.52M,0.28
Jul 08 2015,18515.05,18594.70,18694.20,18409.00,4.29M,-1.55
Jul 07 2015,18806.45,18850.00,18996.30,18702.00,3.08M,-0.28
Jul 06 2015,18859.35,18549.00,18890.00,18412.20,3.88M,0.73
Jul 03 2015,18721.95,18540.00,18750.00,18518.00,2.75M,0.84
Jul 02 2015,18566.30,18610.00,18627.75,18491.70,2.39M,0.07
Jul 01 2015,18553.70,18284.50,18615.60,18230.15,3.68M,1.41
Jun 30 2015,18295.95,18191.05,18349.90,18040.55,3.30M,0.42
Jun 29 2015,18220.15,18003.50,18272.00,17791.10,4.06M,-0.70
Jun 26 2015,18349.35,18475.00,18475.00,18170.00,3.41M,-0.78
Jun 25 2015,18492.90,18300.00,18545.00,18269.55,3.10M,0.79
Jun 24 2015,18347.45,18375.35,18490.00,18288.45,2.94M,-0.23
Jun 23 2015,18390.55,18400.00,18480.00,18255.25,3.57M,0.38
Jun 22 2015,18320.60,18000.00,18399.00,17926.00,4.14M,2.52
Jun 19 2015,17871.00,17979.90,17979.90,17650.00,2.61M,1.06
Jun 18 2015,17683.10,17649.85,17750.00,17564.00,2.96M,0.93
Jun 17 2015,17520.65,17677.45,17689.00,17475.00,2.70M,-0.32
Jun 16 2015,17576.80,17358.80,17632.00,17275.00,2.98M,0.93
Jun 15 2015,17414.10,17480.00,17555.00,17320.05,3.00M,-0.49
Jun 12 2015,17500.20,17225.50,17539.95,17138.75,3.81M,1.31
Jun 11 2015,17274.75,17800.10,17800.10,17236.20,4.22M,-2.27
Jun 10 2015,17676.15,17495.55,17775.00,17465.00,2.95M,1.03
Jun 09 2015,17495.55,17352.00,17549.65,17352.00,2.62M,0.49
Jun 08 2015,17410.65,17519.95,17580.00,17335.00,2.65M,-0.72
Jun 05 2015,17536.80,17688.30,17820.00,17490.25,3.15M,-1.19
Jun 04 2015,17748.20,17785.00,17828.70,17475.00,3.85M,0.15
Jun 03 2015,17720.85,17851.00,17915.00,17555.00,3.90M,-1.21
Jun 02 2015,17937.15,18774.00,18774.00,17891.30,5.31M,-3.78
Jun 01 2015,18641.40,18725.00,18870.00,18621.05,2.29M,-0.65
May 29 2015,18764.15,18525.50,18789.90,18478.00,2.79M,1.71
May 28 2015,18449.20,18524.30,18644.00,18375.00,3.13M,-0.35
May 27 2015,18513.60,18279.90,18534.90,18196.30,3.19M,1.23
May 26 2015,18288.15,18417.65,18417.65,18180.00,2.18M,0.04
May 25 2015,18280.80,18340.00,18435.00,18255.95,2.15M,-0.51
May 22 2015,18375.25,18511.20,18725.00,18020.00,3.91M,-0.68
May 21 2015,18500.40,18550.00,18580.00,18358.35,2.74M,-0.13
May 20 2015,18523.60,18420.00,18599.00,18375.00,2.45M,0.86
May 19 2015,18366.40,18286.10,18545.00,18270.00,3.23M,-0.19
May 18 2015,18401.50,18247.00,18430.00,18176.10,2.47M,1.31
May 15 2015,18163.10,18180.00,18258.60,18060.00,2.37M,0.15
May 14 2015,18135.20,18089.00,18185.00,17785.25,3.68M,0.14
May 13 2015,18109.20,17725.50,18159.00,17648.00,5.19M,2.78
May 12 2015,17619.50,18122.55,18187.15,17586.00,3.68M,-3.24
May 11 2015,18208.80,17930.00,18268.00,17861.00,3.07M,2.19
May 08 2015,17818.55,17520.10,17966.00,17520.10,3.88M,2.26
May 07 2015,17424.35,17762.10,17788.70,17286.10,4.53M,-2.33
May 06 2015,17840.55,18510.00,18548.80,17800.00,4.83M,-3.87
May 05 2015,18557.90,18580.00,18655.95,18471.00,2.37M,-0.22
May 04 2015,18599.20,18579.75,18714.70,18407.00,2.39M,1.42
Apr 30 2015,18338.10,18283.20,18425.00,18150.00,3.33M,0.21
Apr 29 2015,18300.55,18210.00,18425.00,18189.90,3.20M,0.29
Apr 28 2015,18247.00,17790.05,18341.90,17771.40,4.31M,2.57
Apr 27 2015,17790.20,18100.00,18150.00,17756.00,3.21M,-1.34
Apr 24 2015,18031.15,18288.35,18292.20,17926.00,3.33M,-1.27
Apr 23 2015,18262.95,18448.50,18470.00,18151.00,4.17M,-0.19
Apr 22 2015,18297.40,18253.35,18352.10,17840.25,4.79M,0.78
Apr 21 2015,18156.10,18144.80,18359.95,18074.65,3.68M,0.08
Apr 20 2015,18142.00,18441.05,18554.95,17992.40,4.05M,-1.45
Apr 17 2015,18408.35,18650.00,18650.00,18377.00,2.93M,-1.42
Apr 16 2015,18672.90,18731.35,18770.00,18540.00,3.53M,-0.51
Apr 15 2015,18769.40,18905.00,19109.65,18650.00,3.31M,-0.46
Apr 13 2015,18856.45,18896.05,18975.40,18775.20,2.19M,-0.04
Apr 10 2015,18864.70,18910.00,18968.00,18809.00,2.34M,-0.51
Apr 09 2015,18961.90,18599.75,18985.25,18475.00,5.40M,2.44
Apr 08 2015,18510.55,18675.15,18698.00,18460.10,2.84M,-0.33
Apr 07 2015,18571.70,18696.30,18729.90,18404.00,4.20M,-0.50
Apr 06 2015,18665.50,18767.75,18800.00,18524.00,2.86M,-0.33
Apr 01 2015,18727.00,18250.00,18775.00,18226.15,3.40M,2.27
Mar 31 2015,18310.65,18694.75,18775.00,18256.00,3.07M,-1.16
Mar 30 2015,18525.65,18387.00,18550.00,18235.00,2.71M,1.36
Mar 27 2015,18277.35,18150.05,18325.00,17935.00,4.04M,2.50
Mar 26 2015,17831.65,18190.00,18250.00,17710.00,4.49M,-2.71
Mar 25 2015,18327.95,18420.05,18474.00,18290.00,2.66M,-0.34
Mar 24 2015,18391.20,18403.75,18619.90,18325.00,4.54M,-0.57
Mar 23 2015,18495.95,18774.95,18774.95,18455.20,3.19M,-0.98
Mar 20 2015,18678.15,18825.05,18860.00,18619.00,3.86M,-0.88
Mar 19 2015,18844.60,19440.00,19466.85,18772.00,4.15M,-2.10
Mar 18 2015,19248.60,19154.50,19347.70,19022.00,3.64M,0.61
Mar 17 2015,19131.10,19135.05,19200.00,18859.25,4.15M,0.85
Mar 16 2015,18969.75,18900.00,19040.00,18780.25,3.25M,0.35
Mar 14 2015,18904.00,18904.00,18904.00,18904.00,0,0.12
Mar 13 2015,18880.95,19390.00,19500.00,18820.00,4.47M,-2.04
Mar 12 2015,19273.25,19350.00,19374.90,19211.00,2.20M,0.44
Mar 11 2015,19188.25,19172.10,19321.00,19011.40,3.73M,0.10
Mar 10 2015,19168.55,19275.15,19394.00,19001.00,3.72M,-0.47
Mar 09 2015,19259.50,19695.00,19746.00,19221.00,3.40M,-3.26
Mar 05 2015,19907.80,19701.55,19994.00,19512.00,4.44M,0.79
Mar 04 2015,19752.70,20627.00,20740.00,19673.20,6.01M,-1.83
Mar 03 2015,20121.15,20055.00,20199.00,19955.00,2.88M,-0.26
Mar 02 2015,20174.25,20150.15,20245.00,19883.00,4.65M,1.62
Feb 28 2015,19853.10,19460.55,19949.40,19109.20,7.18M,3.29
Feb 27 2015,19221.65,18795.25,19250.00,18760.00,3.80M,3.69
Feb 26 2015,18538.10,18762.65,18786.95,18480.00,3.61M,-1.07
Feb 25 2015,18737.95,18950.45,19090.80,18710.00,3.56M,-0.79
Feb 24 2015,18887.55,18879.90,19039.40,18723.60,3.86M,-0.10
Feb 23 2015,18906.35,19199.95,19252.00,18835.00,3.06M,-0.94
Feb 21 2015,19085.90,19085.90,19085.90,19085.90,0,-0.10
Feb 20 2015,19104.90,19249.00,19379.80,18926.00,4.65M,-0.79
Feb 19 2015,19257.50,19397.20,19450.00,18915.15,4.48M,-0.63
Feb 18 2015,19380.15,19260.00,19485.00,19222.45,2.68M,0.56
Feb 16 2015,19272.75,19549.95,19610.00,19211.00,3.25M,-0.96
Feb 13 2015,19459.10,19400.15,19549.00,19221.00,3.12M,1.18
Feb 12 2015,19231.70,19150.15,19285.00,18801.00,3.72M,0.96
Feb 11 2015,19048.50,19015.15,19170.00,18950.00,2.68M,1.03
