"Trade Date","Instrument","Symbol","Expiry Date","Open Price","High Price","Low Price","Close Price","Daily Settlement Price","Open Interest(OI)","No. of Contracts","Turnover ( Rs.)"
"22-Mar-2019","FUTBLN","GOLDM","05-04-2019","   31810.00","   32134.00","   31763.00","   32111.00","   32077.00","               90","             359","            11.47"
"22-Mar-2019","FUTBLN","GOLDM","03-05-2019","   31900.00","   32110.00","   31898.00","   32108.00","   32256.00","               12","              13","             0.42"
"21-Mar-2019","FUTBLN","GOLDM","05-04-2019","   31934.00","   32000.00","   31810.00","   31810.00","   31893.00","              126","               8","             0.26"
"20-Mar-2019","FUTBLN","GOLDM","05-04-2019","   31923.00","   31948.00","   31720.00","   31749.00","   31900.00","              126","             498","            15.86"
"20-Mar-2019","FUTBLN","GOLDM","03-05-2019","   31980.00","   31980.00","   31900.00","   31917.00","   32078.00","                6","               9","             0.29"
"19-Mar-2019","FUTBLN","GOLDM","05-04-2019","   31745.00","   32011.00","   31694.00","   31955.00","   32039.00","              122","             563","            17.92"
"19-Mar-2019","FUTBLN","GOLDM","03-05-2019","   31875.00","   31950.00","   31850.00","   31950.00","   32218.00","                3","               7","             0.22"
"18-Mar-2019","FUTBLN","GOLDM","05-04-2019","   31726.00","   31758.00","   31589.00","   31669.00","   31852.00","              126","             443","            14.04"
"15-Mar-2019","FUTBLN","GOLDM","05-04-2019","   31858.00","   31951.00","   31774.00","   31844.00","   32068.00","              111","             417","            13.29"
"15-Mar-2019","FUTBLN","GOLDM","03-05-2019","   31954.00","   32041.00","   31954.00","   32041.00","   32246.00","                7","               5","             0.16"
"14-Mar-2019","FUTBLN","GOLDM","05-04-2019","   32166.00","   32166.00","   31812.00","   31838.00","   31838.00","              103","             401","            12.85"
"14-Mar-2019","FUTBLN","GOLDM","03-05-2019","   32236.00","   32257.00","   32236.00","   32255.00","   32323.00","                6","              14","             0.45"
"13-Mar-2019","FUTBLN","GOLDM","05-04-2019","   32173.00","   32316.00","   32133.00","   32232.00","   32374.00","               75","             396","            12.75"
"13-Mar-2019","FUTBLN","GOLDM","03-05-2019","   32365.00","   32365.00","   32365.00","   32365.00","   32554.00","                4","               1","             0.03"
"12-Mar-2019","FUTBLN","GOLDM","05-04-2019","   31988.00","   32053.00","   31885.00","   31985.00","   32198.00","               81","             467","            14.93"
"12-Mar-2019","FUTBLN","GOLDM","03-05-2019","   32121.00","   32125.00","   32121.00","   32125.00","   32376.00","                4","               2","             0.06"
"11-Mar-2019","FUTBLN","GOLDM","05-04-2019","   32135.00","   32165.00","   31911.00","   31911.00","   31911.00","               75","             397","            12.73"
"11-Mar-2019","FUTBLN","GOLDM","03-05-2019","   32254.00","   32254.00","   32177.00","   32182.00","   32467.00","                4","               4","             0.13"
"08-Mar-2019","FUTBLN","GOLDM","05-04-2019","   31970.00","   32225.00","   31964.00","   32182.00","   32302.00","               77","             382","            12.25"
"08-Mar-2019","FUTBLN","GOLDM","03-05-2019","   32138.00","   32172.00","   32135.00","   32165.00","   32479.00","                2","               4","             0.13"
"07-Mar-2019","FUTBLN","GOLDM","05-04-2019","   31925.00","   31953.00","   31802.00","   31915.00","   32170.00","               97","             456","            14.54"
"06-Mar-2019","FUTBLN","GOLDM","05-04-2019","   32184.00","   32293.00","   31912.00","   31944.00","   32360.00","               83","             390","            12.53"
"06-Mar-2019","FUTBLN","GOLDM","03-05-2019","   32220.00","   32220.00","   32220.00","   32220.00","   32537.00","                1","               2","             0.06"
"05-Mar-2019","FUTBLN","GOLDM","05-04-2019","   32370.00","   32372.00","   32091.00","   32115.00","   32328.00","               82","             355","            11.45"
"04-Mar-2019","FUTBLN","GOLDM","05-04-2019","   32380.00","   32396.00","   32267.00","   32328.00","   33045.00","               92","              89","             2.88"
"01-Mar-2019","FUTBLN","GOLDM","05-04-2019","   32952.00","   32987.00","   32781.00","   32829.00","   33064.00","               92","             524","            17.24"
