,Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr),Symbol
3997,10-Jan-1997,962.7,984.1,962.7,980.35,52001500,1421.45,NIFTY50INDEX
3998,13-Jan-1997,978.55,982.25,965.5,980.7,40185285,1103.08,NIFTY50INDEX
3999,14-Jan-1997,984.0,994.4,977.7,989.3,49911225,1400.01,NIFTY50INDEX
4000,15-Jan-1997,997.5,1042.75,997.05,1041.8,53368615,1380.93,NIFTY50INDEX
4001,16-Jan-1997,1064.05,1085.75,995.35,1009.4,77685385,2140.11,NIFTY50INDEX
4002,17-Jan-1997,994.1,1009.7,976.35,1001.75,68737285,1938.74,NIFTY50INDEX
4003,20-Jan-1997,1004.1,1005.55,973.95,977.0,48113790,1405.17,NIFTY50INDEX
4004,21-Jan-1997,972.1,980.2,956.45,960.5,51642490,1426.08,NIFTY50INDEX
4005,22-Jan-1997,971.4,992.9,971.4,987.1,51947285,1444.35,NIFTY50INDEX
4006,24-Jan-1997,991.05,991.4,979.55,985.9,49858775,1412.15,NIFTY50INDEX
4007,27-Jan-1997,993.15,1017.3,990.3,1009.15,63131295,1836.31,NIFTY50INDEX
4008,28-Jan-1997,1016.0,1025.1,1007.95,1021.8,54183330,1525.17,NIFTY50INDEX
4009,29-Jan-1997,1038.1,1043.9,1007.1,1017.2,69064510,1996.0,NIFTY50INDEX
4010,30-Jan-1997,1010.6,1012.85,993.5,1000.0,61831230,1749.93,NIFTY50INDEX
4011,31-Jan-1997,988.7,988.7,965.85,972.65,59785210,1645.32,NIFTY50INDEX
4012,03-Feb-1997,967.9,967.9,944.2,948.2,53189325,1401.33,NIFTY50INDEX
4013,04-Feb-1997,947.0,963.2,944.45,958.3,55622410,1419.81,NIFTY50INDEX
4014,05-Feb-1997,970.75,984.8,959.5,962.5,44915395,1210.42,NIFTY50INDEX
4015,06-Feb-1997,960.75,972.4,953.95,967.75,49655895,1354.6,NIFTY50INDEX
4016,07-Feb-1997,969.5,980.95,966.5,978.8,47450205,1344.12,NIFTY50INDEX
4017,10-Feb-1997,981.0,986.75,975.15,981.45,45814740,1347.73,NIFTY50INDEX
4018,11-Feb-1997,980.95,996.05,978.85,992.75,40528475,1161.9,NIFTY50INDEX
4019,12-Feb-1997,991.65,1008.8,990.9,1001.0,47172975,1466.88,NIFTY50INDEX
4020,13-Feb-1997,998.45,1005.1,995.35,1002.15,31742790,933.91,NIFTY50INDEX
4021,14-Feb-1997,1001.3,1011.85,1001.1,1009.45,33065685,959.39,NIFTY50INDEX
4022,17-Feb-1997,1017.75,1024.3,1015.1,1020.1,44420840,1316.28,NIFTY50INDEX
4023,18-Feb-1997,1020.75,1020.85,998.9,1000.75,47719085,1425.19,NIFTY50INDEX
4024,19-Feb-1997,1004.05,1013.05,993.85,1011.85,47329340,1470.4,NIFTY50INDEX
4025,20-Feb-1997,1009.55,1009.6,1000.55,1003.1,37447640,1168.61,NIFTY50INDEX
4026,21-Feb-1997,1000.75,1002.0,989.5,991.55,34243065,1020.74,NIFTY50INDEX
4027,24-Feb-1997,988.7,988.9,961.95,964.75,41016040,1231.3,NIFTY50INDEX
4028,25-Feb-1997,962.6,975.25,954.5,966.1,53377450,1515.94,NIFTY50INDEX
4029,26-Feb-1997,963.95,970.5,956.75,968.85,37929265,1092.12,NIFTY50INDEX
4030,27-Feb-1997,972.35,994.5,972.05,992.75,43868610,1205.15,NIFTY50INDEX
4031,28-Feb-1997,998.25,1006.6,996.0,998.65,62993050,1888.14,NIFTY50INDEX
4032,01-Mar-1997,1070.8,1106.6,1070.8,1102.95,60588395,1884.87,NIFTY50INDEX
4033,03-Mar-1997,1102.45,1140.65,1095.9,1107.7,64394880,1907.42,NIFTY50INDEX
4034,04-Mar-1997,1111.75,1121.4,1098.2,1117.3,55906785,1763.37,NIFTY50INDEX
4035,05-Mar-1997,1144.25,1167.95,1122.25,1132.9,72360970,2289.44,NIFTY50INDEX
4036,06-Mar-1997,1127.0,1135.75,1119.3,1127.25,49304015,1598.54,NIFTY50INDEX
4037,10-Mar-1997,1118.8,1118.8,1075.05,1078.7,50438395,1575.92,NIFTY50INDEX
4038,11-Mar-1997,1073.8,1083.35,1046.3,1052.0,60255030,1787.11,NIFTY50INDEX
4039,12-Mar-1997,1066.55,1088.65,1065.25,1074.2,48953940,1518.18,NIFTY50INDEX
4040,13-Mar-1997,1076.85,1078.6,1062.7,1066.5,34832505,1128.65,NIFTY50INDEX
4041,14-Mar-1997,1062.2,1076.65,1057.55,1070.1,60180865,1842.43,NIFTY50INDEX
4042,17-Mar-1997,1071.95,1076.25,1065.45,1072.6,48967040,1498.61,NIFTY50INDEX
4043,18-Mar-1997,1072.3,1074.5,1061.05,1064.35,53280720,1628.06,NIFTY50INDEX
4044,19-Mar-1997,1074.25,1079.6,1050.0,1052.05,42505710,1320.29,NIFTY50INDEX
4045,20-Mar-1997,1049.0,1059.5,1040.95,1054.8,58859630,1794.23,NIFTY50INDEX
4046,21-Mar-1997,1058.7,1069.5,1058.55,1061.4,42522100,1381.68,NIFTY50INDEX
4047,25-Mar-1997,1064.5,1067.25,1054.5,1058.35,39647130,1238.51,NIFTY50INDEX
4048,26-Mar-1997,1062.5,1067.2,1057.5,1059.2,36190200,1119.26,NIFTY50INDEX
4049,27-Mar-1997,1057.45,1059.0,1047.7,1057.8,28285480,890.85,NIFTY50INDEX
4050,31-Mar-1997,1012.15,1012.15,966.8,968.3,6628765,130.85,NIFTY50INDEX
4051,01-Apr-1997,931.95,973.85,931.5,970.15,43678120,1153.81,NIFTY50INDEX
4052,02-Apr-1997,982.1,1004.65,982.1,1002.2,34665215,966.62,NIFTY50INDEX
4053,03-Apr-1997,1004.3,1012.75,1000.55,1010.65,30296975,868.85,NIFTY50INDEX
4054,04-Apr-1997,1001.9,1002.0,996.6,1001.0,19923885,566.4,NIFTY50INDEX
4055,07-Apr-1997,997.5,998.0,988.0,990.9,22270765,622.77,NIFTY50INDEX
4056,09-Apr-1997,1009.95,1031.15,1009.95,1030.3,32978520,944.8,NIFTY50INDEX
4057,10-Apr-1997,1024.45,1024.7,1000.3,1008.35,49312145,1482.06,NIFTY50INDEX
4058,11-Apr-1997,993.3,1017.2,985.65,1013.4,45472615,1370.56,NIFTY50INDEX
4059,12-Apr-1997,1004.9,1009.9,999.3,1003.25,24802315,782.38,NIFTY50INDEX
4060,15-Apr-1997,1010.65,1018.6,1010.65,1014.9,35734080,1119.52,NIFTY50INDEX
4061,17-Apr-1997,1020.4,1036.15,1018.25,1035.2,41261385,1194.39,NIFTY50INDEX
4062,21-Apr-1997,1041.45,1061.8,1041.25,1060.6,44879870,1352.29,NIFTY50INDEX
4063,22-Apr-1997,1066.7,1073.9,1056.4,1059.8,54745025,1674.87,NIFTY50INDEX
4064,23-Apr-1997,1065.95,1078.05,1063.85,1071.05,45202795,1318.16,NIFTY50INDEX
4065,24-Apr-1997,1071.4,1075.9,1063.3,1067.2,33622255,1038.97,NIFTY50INDEX
4066,25-Apr-1997,1065.4,1071.05,1062.95,1069.4,33845925,1060.85,NIFTY50INDEX
4067,28-Apr-1997,1068.6,1070.7,1061.2,1065.4,34436900,1094.31,NIFTY50INDEX
4068,29-Apr-1997,1063.6,1065.4,1052.8,1057.45,34582745,1095.14,NIFTY50INDEX
4069,30-Apr-1997,1081.1,1088.4,1075.95,1079.85,39887390,1245.84,NIFTY50INDEX
4070,02-May-1997,1074.7,1074.7,1063.75,1069.0,28798865,887.83,NIFTY50INDEX
4071,05-May-1997,1061.8,1061.8,1043.55,1045.5,37241005,1130.56,NIFTY50INDEX
4072,06-May-1997,1045.8,1050.55,1038.75,1048.4,37307765,1135.0,NIFTY50INDEX
4073,07-May-1997,1053.1,1055.05,1042.55,1044.4,33410419,977.0,NIFTY50INDEX
4074,08-May-1997,1043.7,1055.4,1039.8,1054.05,26528323,749.74,NIFTY50INDEX
4075,09-May-1997,1054.6,1063.0,1048.05,1053.35,29142822,836.95,NIFTY50INDEX
4076,12-May-1997,1052.8,1056.5,1039.05,1040.5,30568704,934.22,NIFTY50INDEX
4077,13-May-1997,1041.05,1042.25,1027.5,1031.05,32122389,991.73,NIFTY50INDEX
4078,14-May-1997,1030.35,1044.15,1018.15,1041.65,44973518,1389.86,NIFTY50INDEX
4079,15-May-1997,1041.65,1049.0,1036.25,1045.0,41608567,1434.48,NIFTY50INDEX
4080,16-May-1997,1043.4,1049.75,1041.1,1048.4,37267891,1274.64,NIFTY50INDEX
4081,19-May-1997,1052.2,1059.25,1048.05,1050.8,43800440,1504.22,NIFTY50INDEX
4082,20-May-1997,1051.55,1053.25,1045.3,1050.85,31737951,1129.44,NIFTY50INDEX
4083,21-May-1997,1047.5,1049.7,1040.55,1042.0,37024886,1117.98,NIFTY50INDEX
4084,22-May-1997,1042.45,1043.8,1034.35,1037.2,32620180,1039.31,NIFTY50INDEX
4085,23-May-1997,1037.0,1039.0,1028.75,1033.7,37947080,1143.26,NIFTY50INDEX
4086,26-May-1997,1032.15,1035.8,1025.5,1026.9,25032876,766.85,NIFTY50INDEX
4087,27-May-1997,1027.5,1031.5,1023.45,1025.7,37217256,1204.71,NIFTY50INDEX
4088,28-May-1997,1032.5,1035.35,1024.55,1027.0,30929056,951.01,NIFTY50INDEX
4089,29-May-1997,1024.75,1040.05,1023.8,1038.2,40836478,1209.28,NIFTY50INDEX
4090,30-May-1997,1039.85,1051.2,1038.3,1050.9,46859447,1456.58,NIFTY50INDEX
4091,02-Jun-1997,1053.05,1066.15,1051.05,1064.95,45577022,1538.46,NIFTY50INDEX
4092,03-Jun-1997,1067.65,1081.75,1067.55,1073.75,55249044,1918.05,NIFTY50INDEX
4093,04-Jun-1997,1081.55,1090.95,1078.8,1085.75,42314259,1411.74,NIFTY50INDEX
4094,05-Jun-1997,1089.85,1095.5,1082.85,1086.6,50585490,1677.28,NIFTY50INDEX
4095,06-Jun-1997,1087.5,1091.05,1081.3,1082.75,37099104,1199.31,NIFTY50INDEX
4096,09-Jun-1997,1082.95,1082.95,1071.55,1074.65,38198809,1239.34,NIFTY50INDEX
4097,10-Jun-1997,1075.3,1084.15,1075.2,1081.1,39958025,1267.61,NIFTY50INDEX
4098,11-Jun-1997,1090.45,1108.95,1090.45,1104.6,47356987,1515.43,NIFTY50INDEX
4099,12-Jun-1997,1106.1,1122.2,1105.75,1120.7,48095769,1600.33,NIFTY50INDEX
4100,13-Jun-1997,1124.95,1147.5,1122.75,1136.3,70400914,2409.42,NIFTY50INDEX
4101,16-Jun-1997,1135.3,1141.05,1121.85,1129.7,49674643,1723.0,NIFTY50INDEX
4102,17-Jun-1997,1134.9,1145.8,1127.15,1138.8,56455986,1912.16,NIFTY50INDEX
4103,18-Jun-1997,1162.2,1171.0,1156.05,1159.8,55267105,1773.65,NIFTY50INDEX
4104,19-Jun-1997,1151.95,1161.7,1145.35,1159.8,61698750,2032.31,NIFTY50INDEX
4105,20-Jun-1997,1162.7,1174.15,1154.3,1158.35,72300595,2501.93,NIFTY50INDEX
4106,23-Jun-1997,1159.6,1163.0,1149.3,1153.7,48517830,1600.88,NIFTY50INDEX
4107,24-Jun-1997,1154.95,1161.95,1146.85,1155.3,42541984,1393.11,NIFTY50INDEX
4108,25-Jun-1997,1166.1,1175.0,1158.9,1161.9,53339769,1859.56,NIFTY50INDEX
4109,26-Jun-1997,1164.0,1177.6,1160.25,1168.2,80960520,2993.55,NIFTY50INDEX
4110,27-Jun-1997,1168.3,1174.75,1165.95,1169.65,44355310,1656.65,NIFTY50INDEX
4111,30-Jun-1997,1167.45,1194.75,1164.5,1192.4,48364206,1887.38,NIFTY50INDEX
4112,01-Jul-1997,1201.3,1206.1,1193.55,1200.45,64487336,2276.55,NIFTY50INDEX
4113,02-Jul-1997,1214.7,1237.05,1212.6,1222.95,66334928,2234.31,NIFTY50INDEX
4114,03-Jul-1997,1222.45,1235.45,1209.45,1214.9,54582609,1773.43,NIFTY50INDEX
4115,04-Jul-1997,1218.95,1222.6,1209.45,1216.1,53071615,1721.29,NIFTY50INDEX
4116,07-Jul-1997,1217.4,1226.6,1208.25,1209.7,50910421,1692.8,NIFTY50INDEX
4117,08-Jul-1997,1205.1,1205.8,1193.35,1198.25,48806050,1657.23,NIFTY50INDEX
4118,09-Jul-1997,1211.6,1239.55,1211.6,1236.55,55538965,1890.81,NIFTY50INDEX
4119,10-Jul-1997,1248.1,1252.7,1234.95,1239.15,53761891,1732.44,NIFTY50INDEX
4120,11-Jul-1997,1233.5,1233.5,1217.0,1221.1,43429960,1499.56,NIFTY50INDEX
4121,14-Jul-1997,1212.4,1215.6,1176.6,1187.05,65042286,2277.19,NIFTY50INDEX
4122,15-Jul-1997,1190.5,1195.4,1180.75,1183.35,53412001,1809.3,NIFTY50INDEX
4123,16-Jul-1997,1195.55,1207.0,1179.25,1183.0,58670957,2057.27,NIFTY50INDEX
4124,17-Jul-1997,1182.85,1185.3,1173.0,1181.4,57648142,2072.65,NIFTY50INDEX
4125,21-Jul-1997,1171.35,1171.35,1153.75,1165.0,41901596,1409.37,NIFTY50INDEX
4126,22-Jul-1997,1169.55,1176.4,1165.15,1173.25,45719564,1440.18,NIFTY50INDEX
4127,23-Jul-1997,1184.05,1201.75,1183.9,1200.7,53154782,1654.22,NIFTY50INDEX
4128,24-Jul-1997,1204.35,1213.4,1195.2,1199.95,52901766,1698.4,NIFTY50INDEX
4129,25-Jul-1997,1194.75,1195.95,1179.0,1185.05,49251295,1626.92,NIFTY50INDEX
4130,28-Jul-1997,1185.25,1187.85,1176.95,1181.65,39623336,1414.97,NIFTY50INDEX
4131,29-Jul-1997,1182.6,1190.55,1180.1,1190.3,45249577,1474.1,NIFTY50INDEX
4132,30-Jul-1997,1196.65,1205.8,1195.85,1197.9,41304782,1316.96,NIFTY50INDEX
4133,31-Jul-1997,1203.95,1224.7,1201.85,1221.5,56419840,2008.92,NIFTY50INDEX
4134,01-Aug-1997,1224.4,1233.85,1219.9,1232.4,60689939,2370.42,NIFTY50INDEX
4135,04-Aug-1997,1238.75,1254.5,1237.95,1250.4,57183962,2010.44,NIFTY50INDEX
4136,05-Aug-1997,1250.5,1275.45,1249.7,1273.15,56500968,2143.83,NIFTY50INDEX
4137,06-Aug-1997,1273.65,1297.1,1273.65,1292.95,10624891,380.98,NIFTY50INDEX
4138,07-Aug-1997,1292.8,1292.8,1259.05,1269.65,55757881,1926.32,NIFTY50INDEX
4139,08-Aug-1997,1269.55,1269.55,1253.2,1256.95,34344706,1191.56,NIFTY50INDEX
4140,11-Aug-1997,1256.85,1260.0,1247.65,1258.35,40338203,1520.16,NIFTY50INDEX
4141,12-Aug-1997,1258.5,1272.0,1243.95,1248.45,50209945,1710.28,NIFTY50INDEX
4142,13-Aug-1997,1248.3,1251.4,1240.9,1244.6,28312086,923.13,NIFTY50INDEX
4143,14-Aug-1997,1244.4,1245.8,1226.1,1227.9,30421516,983.83,NIFTY50INDEX
4144,18-Aug-1997,1228.4,1228.45,1198.75,1201.45,29113926,1127.6,NIFTY50INDEX
4145,19-Aug-1997,1201.5,1203.15,1177.1,1180.7,42448496,1459.26,NIFTY50INDEX
4146,20-Aug-1997,1179.55,1200.25,1178.65,1198.2,38302952,1329.76,NIFTY50INDEX
4147,21-Aug-1997,1198.8,1212.15,1179.3,1181.5,39208830,1316.35,NIFTY50INDEX
4148,22-Aug-1997,1181.55,1181.6,1158.45,1160.45,41583203,1432.03,NIFTY50INDEX
4149,25-Aug-1997,1160.4,1160.4,1119.65,1144.3,53757798,2065.1,NIFTY50INDEX
4150,26-Aug-1997,1144.55,1160.45,1144.05,1151.75,45303487,1521.34,NIFTY50INDEX
4151,27-Aug-1997,1152.4,1184.85,1152.4,1168.4,41331188,1498.56,NIFTY50INDEX
4152,28-Aug-1997,1168.4,1168.4,1132.25,1134.65,48034376,1745.2,NIFTY50INDEX
4153,29-Aug-1997,1134.2,1134.2,1098.9,1105.0,66419323,2257.77,NIFTY50INDEX
4154,01-Sep-1997,1105.45,1115.0,1097.95,1104.7,48043712,1562.05,NIFTY50INDEX
4155,02-Sep-1997,1104.9,1125.85,1102.45,1117.15,53377562,1766.04,NIFTY50INDEX
4156,03-Sep-1997,1118.45,1145.4,1118.45,1134.7,54904514,1895.38,NIFTY50INDEX
4157,04-Sep-1997,1134.3,1138.8,1123.7,1137.15,42314745,1387.55,NIFTY50INDEX
4158,05-Sep-1997,1137.2,1152.3,1137.2,1149.25,49757000,1742.88,NIFTY50INDEX
4159,08-Sep-1997,1148.7,1160.85,1136.85,1158.25,36166261,1281.16,NIFTY50INDEX
4160,09-Sep-1997,1158.3,1168.35,1154.95,1159.55,45642666,1555.99,NIFTY50INDEX
4161,10-Sep-1997,1159.0,1159.0,1143.95,1154.55,36392714,1384.76,NIFTY50INDEX
4162,11-Sep-1997,1154.6,1163.3,1152.55,1154.3,39294780,1508.12,NIFTY50INDEX
4163,12-Sep-1997,1154.2,1154.2,1138.25,1142.85,33305690,1197.29,NIFTY50INDEX
4164,15-Sep-1997,1142.75,1143.35,1136.3,1141.0,26854087,1123.74,NIFTY50INDEX
4165,16-Sep-1997,1141.1,1149.25,1137.8,1140.15,40368005,1529.48,NIFTY50INDEX
4166,17-Sep-1997,1140.3,1141.75,1132.75,1134.2,6781233,219.9,NIFTY50INDEX
4167,18-Sep-1997,1133.6,1133.6,1101.65,1109.35,35459269,1341.38,NIFTY50INDEX
4168,19-Sep-1997,1109.6,1115.15,1099.6,1104.3,32873578,1279.32,NIFTY50INDEX
4169,22-Sep-1997,1104.25,1104.25,1082.5,1085.0,33936889,1359.97,NIFTY50INDEX
4170,23-Sep-1997,1084.4,1090.95,1079.6,1088.65,34741761,1310.21,NIFTY50INDEX
4171,24-Sep-1997,1089.15,1108.15,1089.15,1100.85,29925008,1137.45,NIFTY50INDEX
4172,25-Sep-1997,1100.85,1112.4,1098.35,1111.35,41696697,1770.72,NIFTY50INDEX
4173,26-Sep-1997,1111.65,1122.25,1111.65,1116.1,34676311,1355.16,NIFTY50INDEX
4174,29-Sep-1997,1124.9,1133.4,1122.6,1125.7,40308704,1712.69,NIFTY50INDEX
4175,30-Sep-1997,1125.65,1125.65,1112.5,1123.8,38098056,1564.62,NIFTY50INDEX
4176,01-Oct-1997,1123.45,1123.45,1102.45,1114.7,33340166,1304.39,NIFTY50INDEX
4177,09-Oct-1997,1119.1,1135.95,1118.65,1134.55,40214413,1552.52,NIFTY50INDEX
4178,10-Oct-1997,1135.3,1166.05,1133.6,1163.55,71968400,2885.4,NIFTY50INDEX
4179,13-Oct-1997,1165.5,1177.5,1153.85,1156.95,67812031,2849.45,NIFTY50INDEX
4180,14-Oct-1997,1156.45,1158.8,1131.0,1137.9,59606397,2323.68,NIFTY50INDEX
4181,15-Oct-1997,1138.45,1152.65,1138.45,1150.45,42093265,1466.41,NIFTY50INDEX
4182,16-Oct-1997,1150.45,1171.6,1150.45,1168.35,53548263,1818.33,NIFTY50INDEX
4183,17-Oct-1997,1168.75,1181.15,1168.7,1177.8,53923349,1929.1,NIFTY50INDEX
4184,20-Oct-1997,1177.5,1189.4,1172.05,1188.2,48206566,1934.27,NIFTY50INDEX
4185,21-Oct-1997,1188.2,1192.0,1171.2,1174.95,59463882,2339.65,NIFTY50INDEX
4186,22-Oct-1997,1175.55,1184.9,1168.3,1169.85,39487770,1514.09,NIFTY50INDEX
4187,23-Oct-1997,1169.4,1171.05,1140.8,1151.65,46664593,1755.38,NIFTY50INDEX
4188,24-Oct-1997,1151.45,1151.45,1122.55,1136.65,56984155,2402.62,NIFTY50INDEX
4189,27-Oct-1997,1136.0,1136.0,1116.0,1120.8,40482327,1613.7,NIFTY50INDEX
4190,28-Oct-1997,1120.6,1120.6,1028.2,1032.6,63947067,2177.41,NIFTY50INDEX
4191,29-Oct-1997,1033.0,1108.5,1033.0,1107.0,59052147,2141.69,NIFTY50INDEX
4192,30-Oct-1997,1106.9,1106.9,1080.15,1085.25,21162485,786.67,NIFTY50INDEX
4193,03-Nov-1997,1085.75,1096.05,1071.2,1084.0,34125544,1224.04,NIFTY50INDEX
4194,04-Nov-1997,1083.8,1097.05,1079.55,1090.2,49371836,2003.4,NIFTY50INDEX
4195,05-Nov-1997,1091.2,1096.05,1081.9,1085.0,37018863,1278.47,NIFTY50INDEX
4196,06-Nov-1997,1084.8,1085.2,1068.4,1080.95,35238851,1229.25,NIFTY50INDEX
4197,07-Nov-1997,1081.15,1081.45,1072.15,1074.8,28282057,973.19,NIFTY50INDEX
4198,10-Nov-1997,1074.5,1074.5,1064.4,1065.9,24162468,752.29,NIFTY50INDEX
4199,11-Nov-1997,1065.9,1076.5,1064.3,1073.35,32152016,1060.6,NIFTY50INDEX
4200,12-Nov-1997,1073.3,1073.3,1042.35,1045.0,39837027,1327.66,NIFTY50INDEX
4201,13-Nov-1997,1044.55,1044.55,1013.1,1022.4,49144926,1524.3,NIFTY50INDEX
4202,17-Nov-1997,1022.3,1028.5,1014.55,1024.95,34317422,1015.62,NIFTY50INDEX
4203,18-Nov-1997,1025.3,1025.4,1004.2,1009.8,38592780,1225.57,NIFTY50INDEX
4204,19-Nov-1997,1009.55,1009.55,971.2,987.85,47421132,1515.67,NIFTY50INDEX
4205,20-Nov-1997,987.7,1004.8,974.2,995.15,55626500,2050.08,NIFTY50INDEX
4206,21-Nov-1997,994.85,1014.5,990.4,1005.75,56875131,2187.9,NIFTY50INDEX
4207,24-Nov-1997,1005.7,1010.65,979.75,981.25,46397017,1601.8,NIFTY50INDEX
4208,25-Nov-1997,981.1,1015.2,974.7,1010.7,63868031,2142.72,NIFTY50INDEX
4209,26-Nov-1997,1011.4,1028.9,1011.05,1016.85,44518022,1463.06,NIFTY50INDEX
4210,27-Nov-1997,1016.95,1048.95,1011.9,1046.75,54718331,1867.79,NIFTY50INDEX
4211,28-Nov-1997,1046.35,1046.35,1014.85,1023.95,55514201,1934.6,NIFTY50INDEX
4212,01-Dec-1997,1023.85,1033.9,1008.45,1032.65,36590594,1192.2,NIFTY50INDEX
4213,02-Dec-1997,1033.15,1041.25,1024.85,1029.8,43427325,1604.0,NIFTY50INDEX
4214,03-Dec-1997,1030.2,1037.4,1022.05,1030.7,42009915,1858.88,NIFTY50INDEX
4215,04-Dec-1997,1030.2,1036.6,1007.8,1011.75,60976410,2035.43,NIFTY50INDEX
4216,05-Dec-1997,1011.4,1024.35,1002.45,1006.3,48226689,1450.21,NIFTY50INDEX
4217,08-Dec-1997,1006.65,1014.15,1003.2,1008.8,40754070,1521.4,NIFTY50INDEX
4218,09-Dec-1997,1008.5,1011.5,979.7,984.05,54349531,1851.93,NIFTY50INDEX
4219,10-Dec-1997,983.2,983.2,965.85,971.9,36426478,1174.36,NIFTY50INDEX
4220,11-Dec-1997,971.7,978.8,943.0,973.65,55953731,1938.06,NIFTY50INDEX
4221,12-Dec-1997,973.7,979.1,963.85,965.15,47059191,1565.87,NIFTY50INDEX
4222,15-Dec-1997,965.0,980.65,957.2,979.85,37943412,1174.24,NIFTY50INDEX
4223,16-Dec-1997,980.0,1007.75,979.8,1002.35,41403750,1312.92,NIFTY50INDEX
4224,17-Dec-1997,1002.25,1017.6,1002.15,1013.15,31336388,1168.59,NIFTY50INDEX
4225,18-Dec-1997,1013.5,1023.85,1008.15,1009.7,38608662,1312.53,NIFTY50INDEX
4226,19-Dec-1997,1009.3,1029.75,1006.8,1028.4,30811600,1043.48,NIFTY50INDEX
4227,22-Dec-1997,1028.45,1053.4,1028.45,1051.4,37170812,1395.97,NIFTY50INDEX
4228,23-Dec-1997,1051.45,1066.25,1049.55,1054.8,37092421,1393.9,NIFTY50INDEX
4229,24-Dec-1997,1054.8,1055.5,1032.95,1054.15,31656230,1054.68,NIFTY50INDEX
4230,26-Dec-1997,1054.15,1066.0,1054.15,1061.45,37986172,1234.19,NIFTY50INDEX
4231,29-Dec-1997,1061.65,1081.5,1060.2,1079.0,32236917,1006.16,NIFTY50INDEX
4232,30-Dec-1997,1078.75,1080.2,1054.55,1058.5,35066756,1201.92,NIFTY50INDEX
4233,31-Dec-1997,1058.45,1083.35,1057.75,1079.4,35187121,1315.46,NIFTY50INDEX
4234,02-Jan-1996,906.78,906.78,899.52,900.38,-,-,NIFTY50INDEX
4235,03-Jan-1996,901.66,904.48,895.48,895.96,-,-,NIFTY50INDEX
4236,04-Jan-1996,891.37,891.37,884.1,889.67,-,-,NIFTY50INDEX
4237,05-Jan-1996,887.79,887.79,881.74,884.73,-,-,NIFTY50INDEX
4238,08-Jan-1996,883.64,883.64,868.44,869.7,-,-,NIFTY50INDEX
4239,09-Jan-1996,864.84,870.71,856.77,869.12,-,-,NIFTY50INDEX
4240,10-Jan-1996,863.86,869.01,863.8,863.8,-,-,NIFTY50INDEX
4241,11-Jan-1996,862.62,873.72,861.97,873.27,-,-,NIFTY50INDEX
4242,12-Jan-1996,875.11,877.6,872.1,875.15,-,-,NIFTY50INDEX
4243,15-Jan-1996,878.74,878.74,870.98,871.32,-,-,NIFTY50INDEX
4244,16-Jan-1996,871.29,871.29,866.64,868.52,-,-,NIFTY50INDEX
4245,17-Jan-1996,866.0,866.0,857.11,857.11,-,-,NIFTY50INDEX
4246,18-Jan-1996,853.28,853.28,841.79,848.83,-,-,NIFTY50INDEX
4247,19-Jan-1996,846.66,847.17,840.18,843.99,-,-,NIFTY50INDEX
4248,22-Jan-1996,844.83,847.12,844.04,844.31,-,-,NIFTY50INDEX
4249,23-Jan-1996,846.05,846.05,830.83,832.9,-,-,NIFTY50INDEX
4250,24-Jan-1996,831.17,831.17,816.0,818.69,-,-,NIFTY50INDEX
4251,25-Jan-1996,819.56,819.56,814.34,814.92,-,-,NIFTY50INDEX
4252,29-Jan-1996,813.12,832.23,813.12,830.88,-,-,NIFTY50INDEX
4253,30-Jan-1996,836.14,848.13,836.14,846.57,-,-,NIFTY50INDEX
4254,31-Jan-1996,843.19,852.75,843.19,848.42,-,-,NIFTY50INDEX
4255,01-Feb-1996,848.28,869.54,848.28,869.54,-,-,NIFTY50INDEX
4256,02-Feb-1996,878.5,919.82,878.5,918.31,-,-,NIFTY50INDEX
4257,05-Feb-1996,933.14,949.16,927.65,943.08,-,-,NIFTY50INDEX
4258,06-Feb-1996,943.75,947.89,919.99,925.71,-,-,NIFTY50INDEX
4259,07-Feb-1996,918.97,932.02,913.22,932.02,-,-,NIFTY50INDEX
4260,08-Feb-1996,936.72,983.25,936.72,980.27,-,-,NIFTY50INDEX
4261,09-Feb-1996,1001.85,1033.02,980.27,1033.02,-,-,NIFTY50INDEX
4262,12-Feb-1996,1032.47,1045.81,1018.51,1018.51,-,-,NIFTY50INDEX
4263,13-Feb-1996,1019.69,1030.3,1006.28,1027.36,-,-,NIFTY50INDEX
4264,14-Feb-1996,1040.91,1067.49,1040.91,1051.99,-,-,NIFTY50INDEX
4265,15-Feb-1996,1048.14,1053.19,1042.36,1046.24,-,-,NIFTY50INDEX
4266,16-Feb-1996,1040.84,1040.84,1020.46,1023.08,-,-,NIFTY50INDEX
4267,19-Feb-1996,1027.2,1028.26,1019.93,1021.38,-,-,NIFTY50INDEX
4268,20-Feb-1996,1021.08,1021.08,999.93,1000.13,-,-,NIFTY50INDEX
4269,22-Feb-1996,1006.84,1025.44,1006.84,1024.91,-,-,NIFTY50INDEX
4270,23-Feb-1996,1025.36,1029.64,1019.45,1028.84,-,-,NIFTY50INDEX
4271,26-Feb-1996,1035.02,1045.15,1034.52,1034.73,-,-,NIFTY50INDEX
4272,27-Feb-1996,1034.28,1034.28,1024.65,1027.45,-,-,NIFTY50INDEX
4273,28-Feb-1996,1034.49,1037.53,1027.39,1027.39,-,-,NIFTY50INDEX
4274,29-Feb-1996,1024.14,1024.14,992.48,992.51,-,-,NIFTY50INDEX
