,Date ,Open ,High ,Low ,Close ,Prev. Close ,Change ,% Change,Symbol
1418,23-Nov-2015,15.8975,17.555,15.775,17.075,15.8975,1.18,7.41,INDIAVIX
1419,24-Nov-2015,17.075,17.075,15.6525,16.245,17.075,-0.83,-4.86,INDIAVIX
1420,26-Nov-2015,16.245,16.785,15.085,16.6875,16.245,0.44,2.72,INDIAVIX
1421,27-Nov-2015,16.6875,16.98,16.17,16.73,16.6875,0.04,0.25,INDIAVIX
1422,30-Nov-2015,16.73,17.235,15.8525,16.43,16.73,-0.3,-1.79,INDIAVIX
1423,01-Dec-2015,16.43,16.43,15.525,15.635,16.43,-0.8,-4.84,INDIAVIX
1424,02-Dec-2015,15.635,15.9825,14.725,15.4875,15.635,-0.15,-0.94,INDIAVIX
1425,03-Dec-2015,15.4875,16.155,15.1175,16.055,15.4875,0.57,3.66,INDIAVIX
1426,04-Dec-2015,16.055,16.55,15.5625,16.085,16.055,0.03,0.19,INDIAVIX
1427,07-Dec-2015,16.085,16.3625,15.79,15.865,16.085,-0.22,-1.37,INDIAVIX
1428,08-Dec-2015,15.865,16.2425,15.47,15.9725,15.865,0.11,0.68,INDIAVIX
1429,09-Dec-2015,15.9725,16.9175,15.37,16.725,15.9725,0.75,4.71,INDIAVIX
1430,10-Dec-2015,16.725,16.725,15.4625,16.2925,16.725,-0.43,-2.59,INDIAVIX
1431,11-Dec-2015,16.2925,17.77,15.0375,17.1825,16.2925,0.89,5.46,INDIAVIX
1432,14-Dec-2015,17.1825,18.365,16.46,17.7975,17.1825,0.62,3.58,INDIAVIX
1433,15-Dec-2015,17.7975,18.355,16.1125,17.3425,17.7975,-0.46,-2.56,INDIAVIX
1434,16-Dec-2015,17.3425,17.3425,14.905,16.7275,17.3425,-0.62,-3.55,INDIAVIX
1435,17-Dec-2015,16.7275,16.7275,14.0225,14.215,16.7275,-2.51,-15.02,INDIAVIX
1436,18-Dec-2015,14.215,14.705,13.0375,14.4925,14.215,0.28,1.95,INDIAVIX
1437,21-Dec-2015,14.4925,14.9775,12.98,14.225,14.4925,-0.27,-1.85,INDIAVIX
1438,22-Dec-2015,14.225,14.605,12.225,14.4825,14.225,0.26,1.81,INDIAVIX
1439,23-Dec-2015,14.4825,14.4825,12.625,13.6525,14.4825,-0.83,-5.73,INDIAVIX
1440,24-Dec-2015,13.6525,13.94,11.2025,13.745,13.6525,0.09,0.68,INDIAVIX
1441,28-Dec-2015,13.745,14.525,10.375,14.4025,13.745,0.66,4.78,INDIAVIX
1442,29-Dec-2015,14.4025,14.71,13.3325,14.235,14.4025,-0.17,-1.16,INDIAVIX
1443,30-Dec-2015,14.235,14.495,12.7825,14.35,14.235,0.12,0.81,INDIAVIX
1444,31-Dec-2015,14.35,14.4875,12.9825,13.87,14.35,-0.48,-3.34,INDIAVIX
1445,01-Jan-2016,13.87,14.3475,13.105,14.26,13.87,0.39,2.81,INDIAVIX
1446,02-Jan-2017,15.465,16.375,14.64,15.83,15.465,0.37,2.36,INDIAVIX
1447,03-Jan-2017,15.83,16.4175,14.9025,15.9575,15.83,0.13,0.81,INDIAVIX
1448,04-Jan-2017,15.9575,16.1,14.8975,15.89,15.9575,-0.07,-0.42,INDIAVIX
1449,05-Jan-2017,15.89,15.89,14.4475,15.05,15.89,-0.84,-5.29,INDIAVIX
1450,06-Jan-2017,15.05,15.0875,13.9225,14.9125,15.05,-0.14,-0.91,INDIAVIX
1451,09-Jan-2017,14.9125,15.635,13.82,15.48,14.9125,0.57,3.81,INDIAVIX
1452,10-Jan-2017,15.48,15.48,14.025,15.195,15.48,-0.29,-1.84,INDIAVIX
1453,11-Jan-2017,15.195,15.195,13.5375,14.8075,15.195,-0.39,-2.55,INDIAVIX
1454,12-Jan-2017,14.8075,14.865,13.4625,14.6125,14.8075,-0.2,-1.32,INDIAVIX
1455,13-Jan-2017,14.6125,14.6525,13.375,14.3825,14.6125,-0.23,-1.57,INDIAVIX
1456,16-Jan-2017,14.3825,15.25,13.425,15.065,14.3825,0.68,4.75,INDIAVIX
1457,17-Jan-2017,15.065,15.62,13.98,15.3925,15.065,0.33,2.17,INDIAVIX
1458,18-Jan-2017,15.3925,15.3925,13.6125,15.1825,15.3925,-0.21,-1.36,INDIAVIX
1459,19-Jan-2017,15.1825,15.2775,14.035,15.02,15.1825,-0.16,-1.07,INDIAVIX
1460,20-Jan-2017,15.02,15.8675,13.8525,15.79,15.02,0.77,5.13,INDIAVIX
1461,23-Jan-2017,15.79,16.3725,15.5025,15.905,15.79,0.12,0.73,INDIAVIX
1462,24-Jan-2017,15.905,15.96,14.3875,15.285,15.905,-0.62,-3.9,INDIAVIX
1463,25-Jan-2017,15.285,15.425,14.41,15.17,15.285,-0.12,-0.75,INDIAVIX
1464,27-Jan-2017,15.17,16.125,14.93,16.005,15.17,0.84,5.5,INDIAVIX
1465,30-Jan-2017,16.005,16.8575,15.3925,16.67,16.005,0.67,4.15,INDIAVIX
1466,31-Jan-2017,16.67,17.09,15.7125,16.825,16.67,0.16,0.93,INDIAVIX
1467,01-Feb-2017,16.825,17.4275,13.8025,13.97,16.825,-2.86,-16.97,INDIAVIX
1468,02-Feb-2017,13.97,13.97,12.64,13.52,13.97,-0.45,-3.22,INDIAVIX
1469,03-Feb-2017,13.52,13.595,11.7825,13.1275,13.52,-0.39,-2.9,INDIAVIX
1470,06-Feb-2017,13.1275,13.6125,11.06,13.3975,13.1275,0.27,2.06,INDIAVIX
1471,07-Feb-2017,13.3975,13.7225,12.24,13.5075,13.3975,0.11,0.82,INDIAVIX
1472,08-Feb-2017,13.5075,13.7575,11.435,13.35,13.5075,-0.16,-1.17,INDIAVIX
1473,09-Feb-2017,13.35,13.78,11.395,13.235,13.35,-0.12,-0.86,INDIAVIX
1474,10-Feb-2017,13.235,13.3325,11.37,13.1775,13.235,-0.06,-0.43,INDIAVIX
1475,13-Feb-2017,13.1775,13.76,11.57,13.6925,13.1775,0.52,3.91,INDIAVIX
1476,14-Feb-2017,13.6925,14.01,12.0975,13.8025,13.6925,0.11,0.8,INDIAVIX
1477,15-Feb-2017,13.8025,14.46,11.7275,14.2125,13.8025,0.41,2.97,INDIAVIX
1478,16-Feb-2017,14.2125,14.2125,11.4375,13.73,14.2125,-0.48,-3.39,INDIAVIX
1479,17-Feb-2017,13.73,13.7725,12.4675,13.4325,13.73,-0.3,-2.17,INDIAVIX
1480,20-Feb-2017,13.4325,13.8475,12.4125,13.61,13.4325,0.18,1.32,INDIAVIX
1481,21-Feb-2017,13.61,14.2825,11.8925,13.525,13.61,-0.09,-0.62,INDIAVIX
1482,22-Feb-2017,13.525,14.0425,12.7225,13.7,13.525,0.18,1.29,INDIAVIX
1483,23-Feb-2017,13.7,13.96,12.915,13.4,13.7,-0.3,-2.19,INDIAVIX
1484,27-Feb-2017,13.4,14.2725,13.4,13.675,13.4,0.28,2.05,INDIAVIX
1485,28-Feb-2017,13.675,14.025,13.1675,13.7925,13.675,0.12,0.86,INDIAVIX
1486,01-Mar-2017,13.7925,13.7975,13.2075,13.575,13.7925,-0.22,-1.58,INDIAVIX
1487,02-Mar-2017,13.575,13.615,13.03,13.3625,13.575,-0.21,-1.57,INDIAVIX
1488,03-Mar-2017,13.3625,13.6025,12.5675,13.3525,13.3625,-0.01,-0.07,INDIAVIX
1489,06-Mar-2017,13.3525,13.725,12.81,13.64,13.3525,0.29,2.15,INDIAVIX
1490,07-Mar-2017,13.64,14.0075,13.09,13.875,13.64,0.24,1.72,INDIAVIX
1491,08-Mar-2017,13.875,14.2875,12.6875,14.075,13.875,0.2,1.44,INDIAVIX
1492,09-Mar-2017,14.075,14.7825,12.6025,14.39,14.075,0.32,2.24,INDIAVIX
1493,10-Mar-2017,14.39,14.39,13.575,13.9575,14.39,-0.43,-3.01,INDIAVIX
1494,14-Mar-2017,13.9575,13.9575,11.085,12.4,13.9575,-1.56,-11.16,INDIAVIX
1495,15-Mar-2017,12.4,12.5325,11.2025,12.4225,12.4,0.02,0.18,INDIAVIX
1496,16-Mar-2017,12.4225,12.4225,11.3425,11.91,12.4225,-0.51,-4.13,INDIAVIX
1497,17-Mar-2017,11.91,12.1125,10.3875,11.8525,11.91,-0.06,-0.48,INDIAVIX
1498,20-Mar-2017,11.8525,12.31,11.44,12.0175,11.8525,0.17,1.39,INDIAVIX
1499,21-Mar-2017,12.0175,12.155,11.0325,11.9425,12.0175,-0.08,-0.62,INDIAVIX
1500,22-Mar-2017,11.9425,12.3575,11.5825,12.27,11.9425,0.33,2.74,INDIAVIX
1501,23-Mar-2017,12.27,12.27,11.2375,11.835,12.27,-0.44,-3.55,INDIAVIX
1502,24-Mar-2017,11.835,12.1025,10.705,11.9775,11.835,0.14,1.2,INDIAVIX
1503,27-Mar-2017,11.9775,12.57,11.3375,12.435,11.9775,0.46,3.82,INDIAVIX
1504,28-Mar-2017,12.435,12.435,11.46,12.1175,12.435,-0.32,-2.55,INDIAVIX
1505,29-Mar-2017,12.1175,12.24,11.45,12.0875,12.1175,-0.03,-0.25,INDIAVIX
1506,30-Mar-2017,12.0875,12.45,11.75,12.15,12.0875,0.06,0.52,INDIAVIX
1507,31-Mar-2017,12.15,12.5125,11.4875,12.42,12.15,0.27,2.22,INDIAVIX
1508,03-Apr-2017,12.42,12.7575,11.41,11.4925,12.42,-0.93,-7.47,INDIAVIX
1509,05-Apr-2017,11.4925,11.8875,10.89,11.55,11.4925,0.06,0.5,INDIAVIX
1510,06-Apr-2017,11.55,11.7675,11.0325,11.29,11.55,-0.26,-2.25,INDIAVIX
1511,07-Apr-2017,11.29,11.8125,10.305,11.6925,11.29,0.4,3.57,INDIAVIX
1512,10-Apr-2017,11.6925,11.9225,11.2425,11.62,11.6925,-0.07,-0.62,INDIAVIX
1513,11-Apr-2017,11.62,11.8325,10.2375,11.395,11.62,-0.23,-1.94,INDIAVIX
1514,12-Apr-2017,11.395,12.065,10.79,11.6275,11.395,0.23,2.04,INDIAVIX
1515,13-Apr-2017,11.6275,11.7825,10.585,11.5775,11.6275,-0.05,-0.43,INDIAVIX
1516,17-Apr-2017,11.5775,12.2125,10.6925,11.8925,11.5775,0.32,2.72,INDIAVIX
1517,18-Apr-2017,11.8925,12.5925,10.76,12.375,11.8925,0.48,4.06,INDIAVIX
1518,19-Apr-2017,12.375,12.515,10.745,12.215,12.375,-0.16,-1.29,INDIAVIX
1519,20-Apr-2017,12.215,12.215,10.855,11.56,12.215,-0.66,-5.36,INDIAVIX
1520,21-Apr-2017,11.56,11.735,10.555,11.4225,11.56,-0.14,-1.19,INDIAVIX
1521,24-Apr-2017,11.4225,11.855,10.9675,11.625,11.4225,0.2,1.77,INDIAVIX
1522,25-Apr-2017,11.625,11.625,10.9725,11.155,11.625,-0.47,-4.04,INDIAVIX
1523,26-Apr-2017,11.155,11.865,9.9175,11.74,11.155,0.59,5.24,INDIAVIX
1524,27-Apr-2017,11.74,11.74,10.36,11.07,11.74,-0.67,-5.71,INDIAVIX
1525,28-Apr-2017,11.07,11.07,10.5325,10.86,11.07,-0.21,-1.9,INDIAVIX
1526,02-May-2017,10.86,11.8075,10.3525,11.4475,10.86,0.59,5.41,INDIAVIX
1527,03-May-2017,11.4475,11.66,9.945,11.5275,11.4475,0.08,0.7,INDIAVIX
1528,04-May-2017,11.5275,11.7825,10.605,11.3325,11.5275,-0.2,-1.69,INDIAVIX
1529,05-May-2017,11.3325,12.16,10.4525,11.9875,11.3325,0.66,5.78,INDIAVIX
1530,08-May-2017,11.9875,11.9875,10.6125,11.665,11.9875,-0.32,-2.69,INDIAVIX
1531,09-May-2017,11.665,11.665,10.5425,11.1125,11.665,-0.55,-4.74,INDIAVIX
1532,10-May-2017,11.1125,11.1125,9.9575,10.9475,11.1125,-0.17,-1.48,INDIAVIX
1533,11-May-2017,10.9475,11.26,9.8975,10.8375,10.9475,-0.11,-1.0,INDIAVIX
1534,12-May-2017,10.8375,10.8375,9.465,10.6275,10.8375,-0.21,-1.94,INDIAVIX
1535,15-May-2017,10.6275,11.14,8.835,10.675,10.6275,0.05,0.45,INDIAVIX
1536,16-May-2017,10.675,11.0225,9.065,10.56,10.675,-0.12,-1.08,INDIAVIX
1537,17-May-2017,10.56,10.8075,9.245,10.635,10.56,0.08,0.71,INDIAVIX
1538,18-May-2017,10.635,12.745,9.8175,11.785,10.635,1.15,10.81,INDIAVIX
1539,19-May-2017,11.785,11.9,10.3975,11.3025,11.785,-0.48,-4.09,INDIAVIX
1540,22-May-2017,11.3025,11.8525,10.2,11.2025,11.3025,-0.1,-0.88,INDIAVIX
1541,23-May-2017,11.2025,12.765,9.865,12.2025,11.2025,1.0,8.93,INDIAVIX
1542,24-May-2017,12.2025,12.785,10.45,11.83,12.2025,-0.37,-3.05,INDIAVIX
1543,25-May-2017,11.83,11.92,10.1925,10.4475,11.83,-1.38,-11.69,INDIAVIX
1544,26-May-2017,10.4475,11.1875,9.8875,10.8625,10.4475,0.42,3.97,INDIAVIX
1545,29-May-2017,10.8625,11.8775,10.26,11.7875,10.8625,0.93,8.52,INDIAVIX
1546,30-May-2017,11.7875,12.2725,10.8625,11.765,11.7875,-0.02,-0.19,INDIAVIX
1547,31-May-2017,11.765,12.2475,11.02,11.7625,11.765,0.0,-0.02,INDIAVIX
1548,01-Jun-2017,11.7625,11.9125,10.6125,11.3075,11.7625,-0.46,-3.87,INDIAVIX
1549,02-Jun-2017,11.3075,11.3075,10.3125,10.81,11.3075,-0.5,-4.4,INDIAVIX
1550,05-Jun-2017,10.81,11.1425,10.0525,11.015,10.81,0.21,1.9,INDIAVIX
1551,06-Jun-2017,11.015,11.32,9.49,11.1325,11.015,0.12,1.07,INDIAVIX
1552,07-Jun-2017,11.1325,11.185,10.2225,10.89,11.1325,-0.24,-2.18,INDIAVIX
1553,08-Jun-2017,10.89,11.1275,9.5275,11.0675,10.89,0.18,1.63,INDIAVIX
1554,09-Jun-2017,11.0675,11.225,10.275,10.8625,11.0675,-0.21,-1.85,INDIAVIX
1555,12-Jun-2017,10.8625,11.5025,10.3525,11.4225,10.8625,0.56,5.16,INDIAVIX
1556,13-Jun-2017,11.4225,11.4625,9.9025,11.34,11.4225,-0.08,-0.72,INDIAVIX
1557,14-Jun-2017,11.34,11.5275,10.44,11.18,11.34,-0.16,-1.41,INDIAVIX
1558,15-Jun-2017,11.18,11.43,9.885,11.325,11.18,0.15,1.3,INDIAVIX
1559,16-Jun-2017,11.325,11.325,9.7125,10.915,11.325,-0.41,-3.62,INDIAVIX
1560,19-Jun-2017,10.915,10.915,9.7425,10.6275,10.915,-0.29,-2.63,INDIAVIX
1561,20-Jun-2017,10.6275,10.8725,9.82,10.6575,10.6275,0.03,0.28,INDIAVIX
1562,21-Jun-2017,10.6575,11.055,9.775,10.915,10.6575,0.26,2.42,INDIAVIX
1563,22-Jun-2017,10.915,11.42,10.07,11.2075,10.915,0.29,2.68,INDIAVIX
1564,23-Jun-2017,11.2075,11.78,8.755,11.5575,11.2075,0.35,3.12,INDIAVIX
1565,27-Jun-2017,11.5575,12.8675,10.93,12.5075,11.5575,0.95,8.22,INDIAVIX
1566,28-Jun-2017,12.5075,12.755,11.0925,11.99,12.5075,-0.52,-4.14,INDIAVIX
1567,29-Jun-2017,11.99,11.99,10.595,11.3825,11.99,-0.61,-5.07,INDIAVIX
1568,30-Jun-2017,11.3825,12.1025,11.0775,11.7325,11.3825,0.35,3.07,INDIAVIX
1569,03-Jul-2017,11.7325,11.75,10.455,11.2,11.7325,-0.53,-4.54,INDIAVIX
1570,04-Jul-2017,11.2,11.645,10.42,11.275,11.2,0.08,0.67,INDIAVIX
1571,05-Jul-2017,11.275,11.42,10.45,11.1525,11.275,-0.12,-1.09,INDIAVIX
1572,06-Jul-2017,11.1525,11.175,10.2875,10.9825,11.1525,-0.17,-1.52,INDIAVIX
1573,07-Jul-2017,10.9825,11.125,9.615,10.8675,10.9825,-0.12,-1.05,INDIAVIX
1574,10-Jul-2017,10.8675,11.0925,9.57,10.9125,10.8675,0.05,0.41,INDIAVIX
1575,11-Jul-2017,10.9125,11.0775,9.8975,10.89,10.9125,-0.02,-0.21,INDIAVIX
1576,12-Jul-2017,10.89,11.3,9.6725,11.0525,10.89,0.16,1.49,INDIAVIX
1577,13-Jul-2017,11.0525,11.395,9.86,11.2475,11.0525,0.2,1.76,INDIAVIX
1578,14-Jul-2017,11.2475,11.4775,10.065,11.1725,11.2475,-0.08,-0.67,INDIAVIX
1579,17-Jul-2017,11.1725,11.5675,10.48,11.4575,11.1725,0.29,2.55,INDIAVIX
1580,18-Jul-2017,11.4575,11.79,10.285,11.49,11.4575,0.03,0.28,INDIAVIX
1581,19-Jul-2017,11.49,11.685,9.0775,11.255,11.49,-0.24,-2.05,INDIAVIX
1582,20-Jul-2017,11.255,11.5675,10.37,11.315,11.255,0.06,0.53,INDIAVIX
1583,21-Jul-2017,11.315,11.715,9.0075,11.085,11.315,-0.23,-2.03,INDIAVIX
1584,24-Jul-2017,11.085,11.795,10.3575,11.3125,11.085,0.23,2.05,INDIAVIX
1585,25-Jul-2017,11.3125,11.5125,10.235,10.9125,11.3125,-0.4,-3.54,INDIAVIX
1586,26-Jul-2017,10.9125,11.775,10.9075,11.17,10.9125,0.26,2.36,INDIAVIX
1587,27-Jul-2017,11.17,11.915,10.81,11.2175,11.17,0.05,0.43,INDIAVIX
1588,28-Jul-2017,11.2175,12.015,10.9825,11.1375,11.2175,-0.08,-0.71,INDIAVIX
1589,31-Jul-2017,11.1375,12.0325,11.1375,11.9,11.1375,0.76,6.85,INDIAVIX
1590,01-Aug-2017,11.9,12.3925,11.5875,11.9075,11.9,0.01,0.06,INDIAVIX
1591,02-Aug-2017,11.9075,12.1725,10.9225,11.9425,11.9075,0.04,0.29,INDIAVIX
1592,03-Aug-2017,11.9425,12.2325,11.2075,11.6425,11.9425,-0.3,-2.51,INDIAVIX
1593,04-Aug-2017,11.6425,11.745,10.745,11.39,11.6425,-0.25,-2.17,INDIAVIX
1594,07-Aug-2017,11.39,12.0025,10.64,11.895,11.39,0.51,4.43,INDIAVIX
1595,08-Aug-2017,11.895,13.045,10.485,12.77,11.895,0.88,7.36,INDIAVIX
1596,09-Aug-2017,12.77,13.6775,10.515,13.4525,12.77,0.68,5.34,INDIAVIX
1597,10-Aug-2017,13.4525,14.1675,12.23,13.8025,13.4525,0.35,2.6,INDIAVIX
1598,11-Aug-2017,13.8025,15.5425,11.67,15.195,13.8025,1.39,10.09,INDIAVIX
1599,14-Aug-2017,15.195,15.195,11.8575,14.3825,15.195,-0.81,-5.35,INDIAVIX
1600,16-Aug-2017,14.3825,14.7,12.62,14.2375,14.3825,-0.15,-1.01,INDIAVIX
1601,17-Aug-2017,14.2375,14.6225,10.7925,14.34,14.2375,0.1,0.72,INDIAVIX
1602,18-Aug-2017,14.34,14.89,11.1675,14.57,14.34,0.23,1.6,INDIAVIX
1603,21-Aug-2017,14.57,14.965,13.145,14.815,14.57,0.25,1.68,INDIAVIX
1604,22-Aug-2017,14.815,14.815,11.1625,14.105,14.815,-0.71,-4.79,INDIAVIX
1605,23-Aug-2017,14.105,14.105,12.2625,13.1825,14.105,-0.92,-6.54,INDIAVIX
1606,24-Aug-2017,13.1825,13.195,11.9425,12.5725,13.1825,-0.61,-4.63,INDIAVIX
1607,28-Aug-2017,12.5725,13.6775,11.365,12.64,12.5725,0.07,0.54,INDIAVIX
1608,29-Aug-2017,12.64,13.8525,12.28,13.5425,12.64,0.9,7.14,INDIAVIX
1609,30-Aug-2017,13.5425,14.13,11.745,12.8875,13.5425,-0.66,-4.84,INDIAVIX
1610,31-Aug-2017,12.8875,13.695,11.785,11.9525,12.8875,-0.94,-7.26,INDIAVIX
1611,01-Sep-2017,11.9525,12.1575,10.525,11.675,11.9525,-0.28,-2.32,INDIAVIX
1612,04-Sep-2017,11.675,13.955,11.485,13.165,11.675,1.49,12.76,INDIAVIX
1613,05-Sep-2017,13.165,13.4425,12.475,12.8875,13.165,-0.28,-2.11,INDIAVIX
1614,06-Sep-2017,12.8875,13.495,12.035,13.12,12.8875,0.23,1.8,INDIAVIX
1615,07-Sep-2017,13.12,13.1275,11.175,13.0075,13.12,-0.11,-0.86,INDIAVIX
1616,08-Sep-2017,13.0075,13.0975,11.7725,12.9625,13.0075,-0.05,-0.35,INDIAVIX
1617,11-Sep-2017,12.9625,12.9625,11.5475,12.36,12.9625,-0.6,-4.65,INDIAVIX
1618,12-Sep-2017,12.36,12.36,11.52,11.7575,12.36,-0.6,-4.87,INDIAVIX
1619,13-Sep-2017,11.7575,11.865,10.68,11.755,11.7575,0.0,-0.02,INDIAVIX
1620,14-Sep-2017,11.755,11.8775,10.36,11.47,11.755,-0.29,-2.42,INDIAVIX
1621,15-Sep-2017,11.47,12.0175,10.0175,11.6775,11.47,0.21,1.81,INDIAVIX
1622,18-Sep-2017,11.6775,11.6775,10.835,11.4425,11.6775,-0.24,-2.01,INDIAVIX
1623,19-Sep-2017,11.4425,11.6425,10.3975,11.465,11.4425,0.02,0.2,INDIAVIX
1624,20-Sep-2017,11.465,11.8775,10.115,11.6325,11.465,0.17,1.46,INDIAVIX
1625,21-Sep-2017,11.6325,12.1825,9.2575,11.6325,11.6325,0.0,0.0,INDIAVIX
1626,22-Sep-2017,11.6325,12.9925,11.005,12.81,11.6325,1.18,10.12,INDIAVIX
1627,25-Sep-2017,12.81,13.84,11.5075,13.34,12.81,0.53,4.14,INDIAVIX
1628,26-Sep-2017,13.34,13.625,12.6325,12.9275,13.34,-0.41,-3.09,INDIAVIX
1629,27-Sep-2017,12.9275,14.165,11.77,13.8625,12.9275,0.94,7.23,INDIAVIX
1630,28-Sep-2017,13.8625,13.9725,12.8225,13.1725,13.8625,-0.69,-4.98,INDIAVIX
1631,29-Sep-2017,13.1725,13.1725,11.91,12.485,13.1725,-0.69,-5.22,INDIAVIX
1632,03-Oct-2017,12.485,12.8725,11.44,12.46,12.485,-0.03,-0.2,INDIAVIX
1633,04-Oct-2017,12.46,12.5775,11.575,11.8,12.46,-0.66,-5.3,INDIAVIX
1634,05-Oct-2017,11.8,11.895,10.585,11.71,11.8,-0.09,-0.76,INDIAVIX
1635,06-Oct-2017,11.71,11.71,10.745,11.1175,11.71,-0.59,-5.06,INDIAVIX
1636,09-Oct-2017,11.1175,11.565,10.405,11.3925,11.1175,0.28,2.47,INDIAVIX
1637,10-Oct-2017,11.3925,11.45,10.75,11.1125,11.3925,-0.28,-2.46,INDIAVIX
1638,11-Oct-2017,11.1125,12.1825,10.1875,11.73,11.1125,0.62,5.56,INDIAVIX
1639,12-Oct-2017,11.73,11.73,10.46,11.0425,11.73,-0.69,-5.86,INDIAVIX
1640,13-Oct-2017,11.0425,11.345,10.085,11.2625,11.0425,0.22,1.99,INDIAVIX
1641,16-Oct-2017,11.2625,11.5825,10.0325,11.31,11.2625,0.05,0.42,INDIAVIX
1642,17-Oct-2017,11.31,11.7325,10.105,11.61,11.31,0.3,2.65,INDIAVIX
1643,18-Oct-2017,11.61,11.75,10.1325,11.54,11.61,-0.07,-0.6,INDIAVIX
1644,19-Oct-2017,11.54,12.8125,10.825,12.395,11.54,0.86,7.41,INDIAVIX
1645,23-Oct-2017,12.395,12.9375,10.875,12.325,12.395,-0.07,-0.56,INDIAVIX
1646,24-Oct-2017,12.325,12.47,11.36,11.59,12.325,-0.74,-5.96,INDIAVIX
1647,25-Oct-2017,11.59,12.4925,11.19,11.76,11.59,0.17,1.47,INDIAVIX
1648,26-Oct-2017,11.76,12.6475,11.2875,11.6175,11.76,-0.14,-1.21,INDIAVIX
1649,27-Oct-2017,11.6175,12.1525,11.19,11.475,11.6175,-0.14,-1.23,INDIAVIX
1650,30-Oct-2017,11.475,12.26,11.475,12.1125,11.475,0.64,5.56,INDIAVIX
1651,31-Oct-2017,12.1125,12.525,11.525,12.44,12.1125,0.33,2.7,INDIAVIX
1652,01-Nov-2017,12.44,12.44,11.79,12.1375,12.44,-0.3,-2.43,INDIAVIX
1653,02-Nov-2017,12.1375,12.37,11.41,12.005,12.1375,-0.13,-1.09,INDIAVIX
1654,03-Nov-2017,12.005,12.3025,11.0725,11.91,12.005,-0.1,-0.79,INDIAVIX
1655,06-Nov-2017,11.91,13.26,11.3725,13.0225,11.91,1.11,9.34,INDIAVIX
1656,07-Nov-2017,13.0225,13.68,11.6775,13.2375,13.0225,0.22,1.65,INDIAVIX
1657,08-Nov-2017,13.2375,13.855,11.235,13.61,13.2375,0.37,2.81,INDIAVIX
1658,09-Nov-2017,13.61,13.715,11.08,13.2675,13.61,-0.34,-2.52,INDIAVIX
1659,10-Nov-2017,13.2675,13.8175,11.1675,13.475,13.2675,0.21,1.56,INDIAVIX
1660,13-Nov-2017,13.475,14.3825,11.165,14.045,13.475,0.57,4.23,INDIAVIX
1661,14-Nov-2017,14.045,14.74,12.4575,14.165,14.045,0.12,0.85,INDIAVIX
1662,15-Nov-2017,14.165,14.5775,11.58,14.265,14.165,0.1,0.71,INDIAVIX
1663,16-Nov-2017,14.265,14.265,11.0675,13.4625,14.265,-0.8,-5.63,INDIAVIX
1664,17-Nov-2017,13.4625,13.86,11.6325,13.7125,13.4625,0.25,1.86,INDIAVIX
1665,20-Nov-2017,13.7125,15.605,11.12,13.4325,13.7125,-0.28,-2.04,INDIAVIX
1666,21-Nov-2017,13.4325,13.925,11.01,13.715,13.4325,0.28,2.1,INDIAVIX
1667,22-Nov-2017,13.715,14.335,12.185,14.0375,13.715,0.32,2.35,INDIAVIX
1668,23-Nov-2017,14.0375,14.4625,12.8225,13.865,14.0375,-0.17,-1.23,INDIAVIX
1669,24-Nov-2017,13.865,13.9925,12.49,13.5125,13.865,-0.35,-2.54,INDIAVIX
1670,27-Nov-2017,13.5125,13.9025,11.5275,13.03,13.5125,-0.48,-3.57,INDIAVIX
1671,28-Nov-2017,13.03,13.3625,12.0375,13.1475,13.03,0.12,0.9,INDIAVIX
1672,29-Nov-2017,13.1475,13.285,12.255,13.06,13.1475,-0.09,-0.67,INDIAVIX
1673,30-Nov-2017,13.06,13.9075,11.965,13.55,13.06,0.49,3.75,INDIAVIX
1674,01-Dec-2017,13.55,15.0225,12.62,14.795,13.55,1.25,9.19,INDIAVIX
1675,04-Dec-2017,14.795,15.255,14.135,14.855,14.795,0.06,0.41,INDIAVIX
1676,05-Dec-2017,14.855,15.3375,13.5475,15.0075,14.855,0.15,1.03,INDIAVIX
1677,06-Dec-2017,15.0075,15.2575,13.5525,15.0875,15.0075,0.08,0.53,INDIAVIX
1678,07-Dec-2017,15.0875,15.0875,13.92,14.2725,15.0875,-0.82,-5.4,INDIAVIX
1679,08-Dec-2017,14.2725,14.2725,12.905,13.6725,14.2725,-0.6,-4.2,INDIAVIX
1680,11-Dec-2017,13.6725,14.485,12.16,14.1475,13.6725,0.48,3.47,INDIAVIX
1681,12-Dec-2017,14.1475,15.3725,12.1575,15.2625,14.1475,1.12,7.88,INDIAVIX
1682,13-Dec-2017,15.2625,16.3125,12.7025,15.945,15.2625,0.68,4.47,INDIAVIX
1683,14-Dec-2017,15.945,17.385,12.795,16.4075,15.945,0.46,2.9,INDIAVIX
1684,15-Dec-2017,16.4075,16.4075,13.3975,14.94,16.4075,-1.47,-8.94,INDIAVIX
1685,18-Dec-2017,14.94,18.2575,12.815,13.115,14.94,-1.83,-12.22,INDIAVIX
1686,19-Dec-2017,13.115,13.115,12.075,12.1875,13.115,-0.93,-7.07,INDIAVIX
1687,20-Dec-2017,12.1875,12.415,11.2025,12.185,12.1875,0.0,-0.02,INDIAVIX
1688,21-Dec-2017,12.185,12.2425,10.16,12.085,12.185,-0.1,-0.82,INDIAVIX
1689,22-Dec-2017,12.085,12.1325,10.7325,11.5875,12.085,-0.5,-4.12,INDIAVIX
