,Date,Instrument,Symbol,Expiry_Date,Open_Price,High_Price,Low_Price,Close_Price,Daily_Settlement_Price,Open_Interest,No_of_Contracts,Turnover
226,2019-03-25,FUTBLN,GOLD,05-04-2019,32142.0,32219.0,32096.0,32193.0,32103.0,2,32,10.29
227,2019-03-22,FUTBLN,GOLD,05-04-2019,32016.0,32110.0,31988.0,32098.0,32077.0,2,14,4.48
228,2019-03-20,FUTBLN,GOLD,05-04-2019,31914.0,31916.0,31864.0,31864.0,31900.0,2,4,1.28
229,2019-03-19,FUTBLN,GOLD,05-04-2019,31851.0,31861.0,31851.0,31861.0,32039.0,2,2,0.64
230,2019-03-18,FUTBLN,GOLD,05-04-2019,31700.0,31700.0,31694.0,31694.0,31852.0,2,2,0.63
231,2019-03-14,FUTBLN,GOLD,05-04-2019,32099.0,32100.0,31976.0,31976.0,32144.0,2,5,1.6
232,2019-03-13,FUTBLN,GOLD,05-04-2019,32219.0,32219.0,32219.0,32219.0,32374.0,4,2,0.64
233,2019-03-12,FUTBLN,GOLD,05-04-2019,31920.0,31920.0,31893.0,31893.0,32198.0,2,2,0.64
234,2019-03-06,FUTBLN,GOLD,05-04-2019,32167.0,32167.0,32000.0,32010.0,32360.0,2,8,2.57
235,2019-03-05,FUTBLN,GOLD,05-04-2019,32111.0,32142.0,32084.0,32142.0,32328.0,4,4,1.28
236,2019-02-28,FUTBLN,GOLD,05-04-2019,33361.0,33380.0,33236.0,33247.0,33488.0,4,6,2.0
237,2019-02-27,FUTBLN,GOLD,05-04-2019,33395.0,33574.0,33395.0,33574.0,33619.0,2,3,1.0
238,2019-02-21,FUTBLN,GOLD,05-04-2019,33735.0,33735.0,33618.0,33618.0,33745.0,2,18,6.06
239,2019-02-20,FUTBLN,GOLD,05-04-2019,33932.0,33939.0,33860.0,33860.0,33941.0,16,27,9.15
240,2019-02-19,FUTBLN,GOLD,05-04-2019,33667.0,33815.0,33667.0,33815.0,33814.0,10,8,2.7
241,2019-02-18,FUTBLN,GOLD,05-04-2019,33546.0,33571.0,33496.0,33496.0,33599.0,10,5,1.68
242,2019-02-15,FUTBLN,GOLD,05-04-2019,33237.0,33313.0,33237.0,33313.0,33462.0,10,2,0.67
243,2019-02-14,FUTBLN,GOLD,05-04-2019,32919.0,33031.0,32888.0,33031.0,33151.0,10,10,3.29
244,2019-02-13,FUTBLN,GOLD,05-04-2019,32899.0,33078.0,32899.0,33078.0,33155.0,11,14,4.62
245,2019-02-11,FUTBLN,GOLD,05-04-2019,33036.0,33043.0,32970.0,32975.0,33196.0,10,4,1.32
246,2019-02-08,FUTBLN,GOLD,05-04-2019,33115.0,33174.0,33043.0,33174.0,33335.0,10,14,4.63
247,2019-02-07,FUTBLN,GOLD,05-04-2019,33197.0,33197.0,33125.0,33146.0,33358.0,10,8,2.65
248,2019-02-06,FUTBLN,GOLD,05-04-2019,33353.0,33416.0,33333.0,33400.0,33607.0,10,10,3.34
249,2019-02-05,FUTBLN,GOLD,05-04-2019,33467.0,33486.0,33365.0,33386.0,33606.0,10,14,4.68
250,2019-02-04,FUTBLN,GOLD,05-04-2019,33428.0,33428.0,33425.0,33425.0,33611.0,10,3,1.0
251,2019-02-01,FUTBLN,GOLD,05-02-2019,33062.0,33062.0,33015.0,33015.0,33181.0,18,11,3.63
252,2019-02-01,FUTBLN,GOLD,05-04-2019,33092.0,33336.0,33086.0,33336.0,33593.0,10,4,1.33
253,2019-01-31,FUTBLN,GOLD,05-02-2019,32984.0,33179.0,32984.0,33165.0,33227.0,21,14,4.64
254,2019-01-31,FUTBLN,GOLD,05-04-2019,32974.0,33019.0,32974.0,33019.0,33641.0,10,6,1.98
255,2019-01-30,FUTBLN,GOLD,05-02-2019,32900.0,32900.0,32877.0,32896.0,33005.0,24,7,2.3
256,2019-01-30,FUTBLN,GOLD,05-04-2019,33002.0,33002.0,32917.0,32917.0,33416.0,10,6,1.98
257,2019-01-29,FUTBLN,GOLD,05-02-2019,32625.0,32709.0,32625.0,32709.0,32856.0,30,13,4.25
258,2019-01-29,FUTBLN,GOLD,05-04-2019,32652.0,32820.0,32652.0,32820.0,33265.0,10,15,4.91
259,2019-01-28,FUTBLN,GOLD,05-02-2019,32498.0,32530.0,32467.0,32530.0,32691.0,42,75,24.37
260,2019-01-25,FUTBLN,GOLD,05-02-2019,32053.0,32221.0,32053.0,32221.0,32344.0,100,7,2.25
261,2019-01-24,FUTBLN,GOLD,05-02-2019,32119.0,32119.0,31993.0,32040.0,32317.0,100,23,7.37
262,2019-01-23,FUTBLN,GOLD,05-02-2019,32131.0,32195.0,32131.0,32166.0,32410.0,103,10,3.22
263,2019-01-22,FUTBLN,GOLD,05-02-2019,31978.0,32187.0,31978.0,32137.0,32415.0,103,26,8.34
264,2019-01-21,FUTBLN,GOLD,05-02-2019,32194.0,32194.0,32032.0,32061.0,32251.0,105,17,5.46
265,2019-01-18,FUTBLN,GOLD,05-02-2019,32314.0,32314.0,32114.0,32114.0,32386.0,108,55,17.73
266,2019-01-17,FUTBLN,GOLD,05-02-2019,32286.0,32367.0,32286.0,32332.0,32511.0,89,11,3.56
267,2019-01-16,FUTBLN,GOLD,05-02-2019,32130.0,32289.0,32130.0,32286.0,32439.0,94,16,5.15
268,2019-01-15,FUTBLN,GOLD,05-02-2019,32140.0,32189.0,32128.0,32164.0,32384.0,99,21,6.75
269,2019-01-14,FUTBLN,GOLD,05-02-2019,32006.0,32201.0,32000.0,32167.0,32248.0,100,33,10.6
270,2019-01-11,FUTBLN,GOLD,05-02-2019,31997.0,32064.0,31983.0,32007.0,32266.0,105,13,4.16
271,2019-01-10,FUTBLN,GOLD,05-02-2019,32065.0,32122.0,31953.0,31953.0,32266.0,104,24,7.69
272,2019-01-09,FUTBLN,GOLD,05-02-2019,31734.0,31831.0,31720.0,31761.0,32046.0,106,29,9.21
273,2019-01-08,FUTBLN,GOLD,05-02-2019,31607.0,31693.0,31575.0,31693.0,31883.0,112,34,10.76
274,2019-01-07,FUTBLN,GOLD,05-02-2019,31502.0,31728.0,31480.0,31610.0,31974.0,115,62,19.62
275,2019-01-04,FUTBLN,GOLD,05-02-2019,31830.0,31830.0,31671.0,31671.0,31957.0,121,41,13.01
276,2019-01-03,FUTBLN,GOLD,05-02-2019,31800.0,31925.0,31737.0,31813.0,32112.0,123,70,22.29
277,2019-01-02,FUTBLN,GOLD,05-02-2019,31425.0,31679.0,31425.0,31602.0,31974.0,133,34,10.74
278,2019-01-01,FUTBLN,GOLD,05-02-2019,31409.0,31428.0,31402.0,31420.0,31756.0,134,21,6.6
279,2020-03-23,FUTBLN,GOLD,03-04-2020,40690.0,40690.0,40690.0,40690.0,41197.0,0,1,0.41
280,2020-02-12,FUTBLN,GOLD,03-04-2020,40460.0,40460.0,40460.0,40460.0,40730.0,1,1,0.4
281,2020-02-05,FUTBLN,GOLD,03-04-2020,40189.0,40189.0,40189.0,40189.0,40408.0,1,1,0.4
282,2020-02-04,FUTBLN,GOLD,03-04-2020,40553.0,40553.0,40446.0,40446.0,40796.0,2,3,1.22
283,2020-02-01,FUTBLN,GOLD,03-04-2020,41091.0,41091.0,41091.0,41091.0,41445.0,1,1,0.41
284,2020-01-31,FUTBLN,GOLD,05-02-2020,40745.0,40745.0,40745.0,40745.0,40720.0,6,1,0.41
285,2020-01-30,FUTBLN,GOLD,05-02-2020,40710.0,40712.0,40710.0,40712.0,40740.0,7,4,1.63
286,2020-01-30,FUTBLN,GOLD,03-04-2020,40910.0,40965.0,40900.0,40965.0,41117.0,0,3,1.23
287,2020-01-22,FUTBLN,GOLD,05-02-2020,39790.0,39790.0,39790.0,39790.0,39992.0,11,1,0.4
288,2020-01-21,FUTBLN,GOLD,05-02-2020,40138.0,40138.0,39945.0,39945.0,39950.0,11,3,1.2
289,2020-01-20,FUTBLN,GOLD,05-02-2020,39960.0,39971.0,39960.0,39971.0,40055.0,11,2,0.8
290,2020-01-15,FUTBLN,GOLD,05-02-2020,39591.0,39591.0,39591.0,39591.0,39750.0,13,1,0.4
291,2020-01-09,FUTBLN,GOLD,05-02-2020,40123.0,40123.0,39702.0,39715.0,39926.0,12,4,1.6
292,2020-01-08,FUTBLN,GOLD,05-02-2020,41196.0,41196.0,40798.0,40798.0,40922.0,12,3,1.23
293,2020-01-06,FUTBLN,GOLD,05-02-2020,40744.0,40744.0,40744.0,40744.0,40881.0,11,2,0.81
