Date	Price	Open	High	Low	Volume	Chg%
Mar 17, 2017	11.8525	11.9100	12.1125	10.3875	0	-0.48%
Mar 16, 2017	11.9100	12.4225	12.4225	11.3425	0	-4.13%
Mar 15, 2017	12.4225	12.4000	12.5325	11.2025	0	0.18%
Mar 14, 2017	12.4000	13.9575	13.9575	11.0850	0	-11.16%
Mar 10, 2017	13.9575	14.3900	14.3900	13.5750	0	-3.01%
Mar 09, 2017	14.3900	14.0750	14.7825	12.6025	0	2.24%
Mar 08, 2017	14.0750	13.8750	14.2875	12.6875	0	1.44%
Mar 07, 2017	13.8750	13.6400	14.0075	13.0900	0	1.72%
Mar 06, 2017	13.6400	13.3525	13.7250	12.8100	0	2.15%
Mar 03, 2017	13.3525	13.3625	13.6025	12.5675	0	-0.07%
Mar 02, 2017	13.3625	13.5750	13.6150	13.0300	0	-1.57%
Mar 01, 2017	13.5750	13.7925	13.7975	13.2075	0	-1.58%
Feb 28, 2017	13.7925	13.6750	14.0250	13.1675	0	0.86%
Feb 27, 2017	13.6750	13.4000	14.2725	13.4000	0	2.05%
Feb 23, 2017	13.4000	13.7000	13.9600	12.9150	0	-2.19%
Feb 22, 2017	13.7000	13.5250	14.0425	12.7225	0	1.29%
Feb 21, 2017	13.5250	13.6100	14.2825	11.8925	0	-0.62%
Feb 20, 2017	13.6100	13.4325	13.8475	12.4125	0	1.32%
Feb 17, 2017	13.4325	13.7300	13.7725	12.4675	0	-2.17%
Feb 16, 2017	13.7300	14.2125	14.2125	11.4375	0	-3.39%
Feb 15, 2017	14.2125	13.8025	14.4600	11.7275	0	2.97%
Feb 14, 2017	13.8025	13.6925	14.0100	12.0975	0	0.80%
Feb 13, 2017	13.6925	13.1775	13.7600	11.5700	0	3.91%
Feb 10, 2017	13.1775	13.2350	13.3325	11.3700	0	-0.43%
Feb 09, 2017	13.2350	13.3500	13.7800	11.3950	0	-0.86%
Feb 08, 2017	13.3500	13.5075	13.7575	11.4350	0	-1.17%
Feb 07, 2017	13.5075	13.3975	13.7225	12.2400	0	0.82%
Feb 06, 2017	13.3975	13.1275	13.6125	11.0600	0	2.06%
Feb 03, 2017	13.1275	13.5200	13.5950	11.7825	0	-2.90%
Feb 02, 2017	13.5200	13.9700	13.9700	12.6400	0	-3.22%
Feb 01, 2017	13.9700	16.8250	17.4275	13.8025	0	-16.97%
Jan 31, 2017	16.8250	16.6700	17.0900	15.7125	0	0.93%
Jan 30, 2017	16.6700	16.0050	16.8575	15.3925	0	4.15%
Jan 27, 2017	16.0050	15.1700	16.1250	14.9300	0	5.50%
Jan 25, 2017	15.1700	15.2850	15.4250	14.4100	0	-0.75%
Jan 24, 2017	15.2850	15.9050	15.9600	14.3875	0	-3.90%
Jan 23, 2017	15.9050	15.7900	16.3725	15.5025	0	0.73%
Jan 20, 2017	15.7900	15.0200	15.8675	13.8525	0	5.13%
Jan 19, 2017	15.0200	15.1825	15.2775	14.0350	0	-1.07%
Jan 18, 2017	15.1825	15.3925	15.3925	13.6125	0	-1.36%
Jan 17, 2017	15.3925	15.0650	15.6200	13.9800	0	2.17%
Jan 16, 2017	15.0650	14.3825	15.2500	13.4250	0	4.75%
Jan 13, 2017	14.3825	14.6125	14.6525	13.3750	0	-1.57%
Jan 12, 2017	14.6125	14.8075	14.8650	13.4625	0	-1.32%
Jan 11, 2017	14.8075	15.1950	15.1950	13.5375	0	-2.55%
Jan 10, 2017	15.1950	15.4800	15.4800	14.0250	0	-1.84%
Jan 09, 2017	15.4800	14.9125	15.6350	13.8200	0	3.81%
Jan 06, 2017	14.9125	15.0500	15.0875	13.9225	0	-0.91%
Jan 05, 2017	15.0500	15.8900	15.8900	14.4475	0	-5.29%
Jan 04, 2017	15.8900	15.9575	16.1000	14.8975	0	-0.42%
Jan 03, 2017	15.9575	15.8300	16.4175	14.9025	0	0.81%
Jan 02, 2017	15.8300	15.4650	16.3750	14.6400	0	2.36%
Dec 30, 2016	15.4650	15.2825	15.5750	14.5325	0	1.19%
Dec 29, 2016	15.2825	15.5425	16.0775	14.6575	0	-1.67%
Dec 28, 2016	15.5425	15.0825	15.6275	14.2625	0	3.05%
Dec 27, 2016	15.0825	16.6025	16.7625	14.9475	0	-9.16%
Dec 26, 2016	16.6025	15.1275	16.9050	13.4350	0	9.75%
Dec 23, 2016	15.1275	15.5525	15.7800	12.6125	0	-2.73%
Dec 22, 2016	15.5525	14.7050	15.7025	12.7625	0	5.76%
Dec 21, 2016	14.7050	14.5375	14.8575	13.3350	0	1.15%
Dec 20, 2016	14.5375	14.8375	14.9275	13.4025	0	-2.02%
Dec 19, 2016	14.8375	15.2525	15.5850	13.2525	0	-2.72%
Dec 16, 2016	15.2525	15.6550	15.6550	13.4450	0	-2.57%
Dec 15, 2016	15.6550	16.5925	16.5925	15.2550	0	-5.65%
Dec 14, 2016	16.5925	15.9225	16.6725	14.4300	0	4.21%
Dec 13, 2016	15.9225	16.1925	16.4825	13.7550	0	-1.67%
Dec 12, 2016	16.1925	15.0675	16.3125	14.2150	0	7.47%
Dec 09, 2016	15.0675	15.5250	15.6375	14.5325	0	-2.95%
Dec 08, 2016	15.5250	16.8450	16.8450	14.1625	0	-7.84%
Dec 07, 2016	16.8450	17.1050	17.1100	15.5075	0	-1.52%
Dec 06, 2016	17.1050	17.2875	17.3550	14.9625	0	-1.06%
Dec 05, 2016	17.2875	17.9325	18.2950	16.9200	0	-3.60%
Dec 02, 2016	17.9325	16.6875	18.1900	15.8275	0	7.46%
Dec 01, 2016	16.6875	16.8500	16.8900	14.3350	0	-0.96%
Nov 30, 2016	16.8500	17.7075	17.9925	16.0400	0	-4.84%
Nov 29, 2016	17.7075	18.0550	18.2150	16.5150	0	-1.92%
Nov 28, 2016	18.0550	17.6125	18.6075	16.8175	0	2.51%
Nov 25, 2016	17.6125	17.1600	18.8700	16.8700	0	2.64%
Nov 24, 2016	17.1600	18.0400	18.5825	16.6400	0	-4.88%
Nov 23, 2016	18.0400	18.4650	23.0925	16.3400	0	-2.30%
Nov 22, 2016	18.4650	19.0975	20.1325	17.9450	0	-3.31%
Nov 21, 2016	19.0975	17.8050	19.7650	15.7175	0	7.26%
Nov 18, 2016	17.8050	18.7100	18.7100	15.8550	0	-4.84%
Nov 17, 2016	18.7100	19.5025	19.5025	17.4375	0	-4.06%
Nov 16, 2016	19.5025	20.1450	20.1900	16.9025	0	-3.19%
Nov 15, 2016	20.1450	17.3650	20.8350	16.4550	0	16.01%
Nov 11, 2016	17.3650	15.4575	17.7100	14.1675	0	12.34%
Nov 10, 2016	15.4575	16.6200	16.6200	14.2350	0	-6.99%
Nov 09, 2016	16.6200	16.7700	22.7900	15.8400	0	-0.89%
Nov 08, 2016	16.7700	16.5075	17.3775	15.0675	0	1.59%
Nov 07, 2016	16.5075	16.8475	16.8475	14.9350	0	-2.02%
Nov 04, 2016	16.8475	16.4650	17.4250	14.6025	0	2.32%
Nov 03, 2016	16.4650	16.7975	16.7975	15.4850	0	-1.98%
Nov 02, 2016	16.7975	15.7350	17.2625	15.1225	0	6.75%
Nov 01, 2016	15.7350	15.4900	15.8875	14.3125	0	1.58%
Oct 30, 2016	15.4900	14.8000	15.6075	14.4800	0	5.72%
Oct 28, 2016	14.6525	14.0850	14.8800	13.4825	0	4.03%
Oct 27, 2016	14.0850	14.4525	14.8200	12.7475	0	-2.54%
Oct 26, 2016	14.4525	14.4825	14.9375	13.6000	0	-0.21%
Oct 25, 2016	14.4825	14.3325	14.8125	12.8400	0	1.05%
Oct 24, 2016	14.3325	13.8300	14.4475	13.1000	0	3.63%
Oct 21, 2016	13.8300	14.1650	14.3500	12.4325	0	-2.36%
Oct 20, 2016	14.1650	14.6125	14.6125	12.7450	0	-3.06%
Oct 19, 2016	14.6125	14.5375	14.9475	13.1525	0	0.52%
Oct 18, 2016	14.5375	15.6550	15.6550	14.3000	0	-7.14%
Oct 17, 2016	15.6550	14.8875	16.0500	14.3475	0	5.16%
Oct 14, 2016	14.8875	15.4250	15.4250	14.3325	0	-3.48%
Oct 13, 2016	15.4250	14.2850	16.0075	14.2850	0	7.98%
Oct 10, 2016	14.2850	14.4850	14.5650	13.2700	0	-1.38%
Oct 07, 2016	14.4850	14.8350	14.9700	13.7800	0	-2.36%
Oct 06, 2016	14.8350	14.9250	15.1225	14.3275	0	-0.60%
Oct 05, 2016	14.9250	14.9925	15.1450	13.9050	0	-0.45%
Oct 04, 2016	14.9925	15.6200	15.7150	14.8125	0	-4.02%
Oct 03, 2016	15.6200	17.1800	17.1800	15.5100	0	-9.08%
Sep 30, 2016	17.1800	18.4500	18.8475	16.8275	0	-6.88%
Sep 29, 2016	18.4500	13.8475	19.1250	13.1525	0	33.24%
Sep 28, 2016	13.8475	14.2500	14.3525	13.4925	0	-2.82%
Sep 27, 2016	14.2500	14.5650	14.5650	13.7725	0	-2.16%
Sep 26, 2016	14.5650	13.2475	14.7850	12.8125	0	9.95%
Sep 23, 2016	13.2475	13.3400	13.5900	12.0300	0	-0.69%
Sep 22, 2016	13.3400	14.8050	14.8050	12.5925	0	-9.90%
Sep 21, 2016	14.8050	14.7800	14.9525	13.1675	0	0.17%
Sep 20, 2016	14.7800	14.9400	15.1500	13.7700	0	-1.07%
Sep 19, 2016	14.9400	14.5800	15.2025	13.6425	0	2.47%
Sep 16, 2016	14.5800	14.6775	14.9500	13.4250	0	-0.66%
Sep 15, 2016	14.6775	14.7625	15.0800	13.4400	0	-0.58%
Sep 14, 2016	14.7625	15.2400	15.5200	14.2000	0	-3.13%
Sep 12, 2016	15.2400	13.2300	15.3400	12.7000	0	15.19%
Sep 09, 2016	13.2300	13.1150	13.4525	12.6350	0	0.88%
Sep 08, 2016	13.1150	13.1450	13.2325	12.0450	0	-0.23%
Sep 07, 2016	13.1450	12.7500	13.3550	11.9475	0	3.10%
Sep 06, 2016	12.7500	12.9400	13.1800	12.3525	0	-1.47%
Sep 02, 2016	12.9400	13.3400	13.4450	12.6375	0	-3.00%
Sep 01, 2016	13.3400	13.2425	13.6800	12.5375	0	0.74%
Aug 31, 2016	13.2425	13.0200	13.5425	12.2450	0	1.71%
Aug 30, 2016	13.0200	13.1650	13.1650	12.2925	0	-1.10%
Aug 29, 2016	13.1650	13.5700	14.0050	12.9375	0	-2.98%
Aug 26, 2016	13.5700	13.2850	14.2050	12.3500	0	2.15%
Aug 25, 2016	13.2850	13.4875	13.6125	10.9275	0	-1.50%
Aug 24, 2016	13.4875	13.8975	14.0350	12.3900	0	-2.95%
Aug 23, 2016	13.8975	14.2350	14.6200	13.0600	0	-2.37%
Aug 22, 2016	14.2350	14.5375	15.0050	13.2700	0	-2.08%
Aug 19, 2016	14.5375	14.5500	14.9050	12.1050	0	-0.09%
Aug 18, 2016	14.5500	14.7800	14.7800	12.9100	0	-1.56%
Aug 17, 2016	14.7800	14.1825	14.9050	12.7125	0	4.21%
Aug 16, 2016	14.1825	13.7700	14.6375	13.1400	0	3.00%
Aug 12, 2016	13.7700	14.2125	14.2125	12.3725	0	-3.11%
Aug 11, 2016	14.2125	14.9225	14.9225	13.1725	0	-4.76%
Aug 10, 2016	14.9225	14.5375	15.2500	12.7125	0	2.65%
Aug 09, 2016	14.5375	14.5875	14.9600	12.3500	0	-0.34%
Aug 08, 2016	14.5875	14.3525	14.8225	13.1125	0	1.64%
Aug 05, 2016	14.3525	15.1400	15.1400	13.6175	0	-5.20%
Aug 04, 2016	15.1400	16.2375	16.2375	14.1025	0	-6.76%
Aug 03, 2016	16.2375	15.6925	16.4450	14.2950	0	3.47%
Aug 02, 2016	15.6925	15.1800	15.7925	13.9550	0	3.38%
Aug 01, 2016	15.1800	14.9175	15.4775	14.3600	0	1.76%
Jul 29, 2016	14.9175	15.1475	15.2300	14.1525	0	-1.52%
Jul 28, 2016	15.1475	15.4275	15.5350	12.5925	0	-1.81%
Jul 27, 2016	15.4275	15.6200	15.6700	14.4700	0	-1.23%
Jul 26, 2016	15.6200	15.7175	16.1475	13.9450	0	-0.62%
Jul 25, 2016	15.7175	15.4975	16.1125	13.5225	0	1.42%
Jul 22, 2016	15.4975	15.7125	15.9550	14.4425	0	-1.37%
Jul 21, 2016	15.7125	15.9900	16.1125	14.0275	0	-1.74%
Jul 20, 2016	15.9900	15.7950	16.2125	14.1375	0	1.23%
Jul 19, 2016	15.7950	15.9875	16.2300	13.9200	0	-1.20%
Jul 18, 2016	15.9875	15.6375	16.2025	14.1075	0	2.24%
Jul 15, 2016	15.6375	15.6100	16.3225	13.9200	0	0.18%
Jul 14, 2016	15.6100	15.3250	15.9225	14.1600	0	1.86%
Jul 13, 2016	15.3250	14.7825	15.4050	13.8650	0	3.67%
Jul 12, 2016	14.7825	14.8475	15.0300	13.8150	0	-0.44%
Jul 11, 2016	14.8475	15.0825	15.0825	13.7575	0	-1.56%
Jul 08, 2016	15.0825	15.3075	15.8050	13.9125	0	-1.47%
Jul 07, 2016	15.3075	15.3625	15.5800	14.2850	0	-0.36%
Jul 05, 2016	15.3625	15.5775	15.7000	14.8325	0	-1.38%
Jul 04, 2016	15.5775	15.7375	15.9650	15.1500	0	-1.02%
Jul 01, 2016	15.7375	16.2900	16.3575	15.6525	0	-3.39%
Jun 30, 2016	16.2900	16.1550	16.4100	14.6550	0	0.84%
Jun 29, 2016	16.1550	17.7250	17.7250	15.9050	0	-8.86%
Jun 28, 2016	17.7250	18.5300	18.8100	17.4450	0	-4.34%
Jun 27, 2016	18.5300	18.6275	19.7300	18.3825	0	-0.52%
Jun 24, 2016	18.6275	18.0200	21.0500	16.1525	0	3.37%
Jun 23, 2016	18.0200	18.1850	18.8275	16.9925	0	-0.91%
Jun 22, 2016	18.1850	17.2600	18.3125	16.2200	0	5.36%
Jun 21, 2016	17.2600	17.5175	17.7050	16.3900	0	-1.47%
Jun 20, 2016	17.5175	17.3500	18.4500	16.2900	0	0.97%
Jun 17, 2016	17.3500	17.6975	17.8975	16.0400	0	-1.96%
Jun 16, 2016	17.6975	17.0550	18.4625	15.7750	0	3.77%
Jun 15, 2016	17.0550	17.1900	17.6300	15.4200	0	-0.79%
Jun 14, 2016	17.1900	16.5825	17.5375	14.9100	0	3.66%
Jun 13, 2016	16.5825	15.9700	17.0775	15.6575	0	3.84%
Jun 10, 2016	15.9700	15.6725	16.2700	14.5525	0	1.90%
Jun 09, 2016	15.6725	15.1425	15.8325	13.9750	0	3.50%
Jun 08, 2016	15.1425	14.8700	15.2875	13.3150	0	1.83%
Jun 07, 2016	14.8700	15.3550	15.3550	14.4025	0	-3.16%
Jun 06, 2016	15.3550	14.9950	15.5350	14.1175	0	2.40%
Jun 03, 2016	14.9950	15.0875	15.3925	14.0475	0	-0.61%
Jun 02, 2016	15.0875	15.8350	15.9375	14.9600	0	-4.72%
Jun 01, 2016	15.8350	16.0450	16.0975	14.7200	0	-1.31%
May 31, 2016	16.0450	15.9750	16.3625	14.3025	0	0.44%
May 30, 2016	15.9750	15.2600	16.4425	14.7700	0	4.69%
May 27, 2016	15.2600	15.3250	15.8575	14.9375	0	-0.42%
May 26, 2016	15.3250	15.5200	15.5200	14.4675	0	-1.26%
May 25, 2016	15.5200	16.2200	16.2200	14.5475	0	-4.32%
May 24, 2016	16.2200	16.1600	16.8875	15.6875	0	0.37%
May 23, 2016	16.1600	16.4250	16.5525	15.1825	0	-1.61%
May 20, 2016	16.4250	17.0625	17.0625	14.9825	0	-3.74%
May 19, 2016	17.0625	16.4550	17.4175	15.4175	0	3.69%
May 18, 2016	16.4550	16.3725	16.9700	15.9900	0	0.50%
May 17, 2016	16.3725	17.0325	17.0325	15.7350	0	-3.87%
May 16, 2016	17.0325	16.9975	17.7700	16.1675	0	0.21%
May 13, 2016	16.9975	16.3275	17.3675	14.1950	0	4.10%
May 12, 2016	16.3275	16.9625	17.1675	15.9600	0	-3.74%
May 11, 2016	16.9625	16.4150	17.4625	15.5375	0	3.34%
May 10, 2016	16.4150	16.6125	17.1850	15.0225	0	-1.19%
May 09, 2016	16.6125	16.9475	16.9475	15.2175	0	-1.98%
May 06, 2016	16.9475	17.1700	17.5025	16.0550	0	-1.30%
May 05, 2016	17.1700	17.4450	17.4800	15.7275	0	-1.58%
May 04, 2016	17.4450	17.4625	17.7825	16.2675	0	-0.10%
May 03, 2016	17.4625	17.0925	18.0825	15.6050	0	2.16%
May 02, 2016	17.0925	16.5375	17.6550	16.5375	0	3.36%
Apr 29, 2016	16.5375	16.5975	17.2400	15.6300	0	-0.36%
Apr 28, 2016	16.5975	16.3525	16.7700	15.3075	0	1.50%
Apr 27, 2016	16.3525	16.5800	16.7900	16.2275	0	-1.37%
Apr 26, 2016	16.5800	16.5725	16.8175	15.6425	0	0.05%
Apr 25, 2016	16.5725	16.3800	17.0300	16.1275	0	1.18%
Apr 22, 2016	16.3800	16.5125	16.8575	15.3350	0	-0.80%
Apr 21, 2016	16.5125	17.0750	17.0750	15.6375	0	-3.29%
Apr 20, 2016	17.0750	16.9475	17.5200	15.4325	0	0.75%
Apr 18, 2016	16.9475	16.0350	17.4175	14.1400	0	5.69%
Apr 13, 2016	16.0350	16.0250	16.1200	13.5500	0	0.06%
Apr 12, 2016	16.0250	16.0125	16.3025	14.6525	0	0.08%
Apr 11, 2016	16.0125	16.4325	16.7900	14.8800	0	-2.56%
Apr 08, 2016	16.4325	16.9350	16.9350	15.1975	0	-2.97%
Apr 07, 2016	16.9350	17.3450	17.4225	16.3350	0	-2.36%
Apr 06, 2016	17.3450	17.8300	17.9225	16.1250	0	-2.72%
Apr 05, 2016	17.8300	17.4500	18.0625	16.8850	0	2.18%
Apr 04, 2016	17.4500	17.2775	18.1675	16.2300	0	1.00%
Apr 01, 2016	17.2775	16.5825	17.8950	16.2925	0	4.19%
Mar 31, 2016	16.5825	16.8075	16.8850	15.4975	0	-1.34%
Mar 30, 2016	16.8075	17.6375	17.6375	16.5700	0	-4.71%
Mar 29, 2016	17.6375	17.4850	18.0400	16.8050	0	0.87%
Mar 28, 2016	17.4850	16.3450	18.5700	15.1825	0	6.97%
Mar 23, 2016	16.3450	16.4300	16.8700	13.9475	0	-0.52%
Mar 22, 2016	16.4300	16.3325	16.8625	13.6950	0	0.60%
Mar 21, 2016	16.3325	16.3825	17.1100	14.8325	0	-0.31%
Mar 18, 2016	16.3825	16.8400	16.8675	14.9000	0	-2.72%
Mar 17, 2016	16.8400	17.1150	17.2750	15.5575	0	-1.61%
Mar 16, 2016	17.1150	17.5975	17.8800	14.5975	0	-2.74%
Mar 15, 2016	17.5975	17.1025	17.8400	15.2300	0	2.89%
Mar 14, 2016	17.1025	17.0975	17.4000	15.5850	0	0.03%
Mar 11, 2016	17.0975	17.8950	17.8950	16.0325	0	-4.46%
Mar 10, 2016	17.8950	17.5050	18.2400	16.2675	0	2.23%
Mar 09, 2016	17.5050	18.4650	18.6750	17.3150	0	-5.20%
Mar 08, 2016	18.4650	17.8825	18.9750	17.4100	0	3.26%
Mar 04, 2016	17.8825	18.0400	18.3150	17.2000	0	-0.87%
Mar 03, 2016	18.0400	18.9900	19.0200	17.9075	0	-5.00%
Mar 02, 2016	18.9900	18.6725	19.2000	17.4950	0	1.70%
Mar 01, 2016	18.6725	20.1575	20.1575	18.4025	0	-7.37%
Feb 29, 2016	20.1575	21.8650	22.4050	19.3550	0	-7.81%
Feb 26, 2016	21.8650	22.7450	23.1450	21.1900	0	-3.87%
Feb 25, 2016	22.7450	22.9550	23.4875	22.1975	0	-0.91%
Feb 24, 2016	22.9550	23.8375	24.8150	22.1275	0	-3.70%
Feb 23, 2016	23.8375	21.0200	24.6400	21.0200	0	13.40%
Feb 22, 2016	21.0200	20.9150	21.8625	17.4075	0	0.50%
Feb 19, 2016	20.9150	21.4850	21.6625	17.6975	0	-2.65%
Feb 18, 2016	21.4850	21.8325	22.3000	19.7900	0	-1.59%
Feb 17, 2016	21.8325	23.0400	23.8050	20.6375	0	-5.24%
Feb 16, 2016	23.0400	22.3750	23.3300	17.3200	0	2.97%
Feb 15, 2016	22.3750	24.6725	24.6725	21.7975	0	-9.31%
Feb 12, 2016	24.6725	25.9650	25.9700	24.0075	0	-4.98%
Feb 11, 2016	25.9650	22.4650	26.8700	22.1100	0	15.58%
Feb 10, 2016	22.4650	21.7275	23.0950	21.4350	0	3.39%
Feb 09, 2016	21.7275	20.2575	22.0325	20.2475	0	7.26%
Feb 08, 2016	20.2575	18.1150	20.4525	17.3600	0	11.83%
Feb 05, 2016	18.1150	18.2075	18.3275	16.5425	0	-0.51%
Feb 04, 2016	18.2075	18.5875	18.6525	17.3250	0	-2.04%
Feb 03, 2016	18.5875	18.0350	18.9400	18.0150	0	3.06%
Feb 02, 2016	18.0350	17.8900	18.3500	16.4875	0	0.81%
Feb 01, 2016	17.8900	17.2400	18.1725	17.1250	0	3.77%
Jan 29, 2016	17.2400	17.9000	18.8000	17.0750	0	-3.69%
Jan 28, 2016	17.9000	19.0575	19.0575	17.2575	0	-6.07%
Jan 27, 2016	19.0575	18.2650	19.2700	17.9350	0	4.34%
Jan 25, 2016	18.2650	18.8200	19.1475	17.2125	0	-2.95%
Jan 22, 2016	18.8200	20.8125	20.8125	17.1175	0	-9.57%
Jan 21, 2016	20.8125	20.9650	21.6925	17.8525	0	-0.73%
Jan 20, 2016	20.9650	18.4300	22.1075	17.1875	0	13.75%
Jan 19, 2016	18.4300	20.2250	20.2250	17.9300	0	-8.88%
Jan 18, 2016	20.2250	19.4150	20.5400	18.1025	0	4.17%
Jan 15, 2016	19.4150	18.6050	19.6900	15.6725	0	4.35%
Jan 14, 2016	18.6050	18.3525	19.7875	16.4650	0	1.38%
Jan 13, 2016	18.3525	18.7125	19.6625	17.5225	0	-1.92%
Jan 12, 2016	18.7125	18.6900	19.1875	17.1500	0	0.12%
Jan 11, 2016	18.6900	17.7975	19.2025	17.7975	0	5.01%
Jan 08, 2016	17.7975	18.9600	18.9600	16.8725	0	-6.13%
Jan 07, 2016	18.9600	16.5525	19.2550	16.4900	0	14.54%
Jan 06, 2016	16.5525	16.7025	17.1625	15.6075	0	-0.90%
Jan 05, 2016	16.7025	16.8350	16.8350	15.5675	0	-0.79%
Jan 04, 2016	16.8350	14.2600	17.1025	14.0300	0	18.06%
Jan 01, 2016	14.2600	13.8700	14.3475	13.1050	0	2.81%
Dec 31, 2015	13.8700	14.3500	14.4875	12.9825	0	-3.34%
Dec 30, 2015	14.3500	14.2350	14.4950	12.7825	0	0.81%
Dec 29, 2015	14.2350	14.4025	14.7100	13.3325	0	-1.16%
Dec 28, 2015	14.4025	13.7450	14.5250	10.3750	0	4.78%
Dec 24, 2015	13.7450	13.6525	13.9400	11.2025	0	0.68%
Dec 23, 2015	13.6525	14.4825	14.4825	12.6250	0	-5.73%
Dec 22, 2015	14.4825	14.2250	14.6050	12.2250	0	1.81%
Dec 21, 2015	14.2250	14.4925	14.9775	12.9800	0	-1.85%
Dec 18, 2015	14.4925	14.2150	14.7050	13.0375	0	1.95%
Dec 17, 2015	14.2150	16.7275	16.7275	14.0225	0	-15.02%
Dec 16, 2015	16.7275	17.3425	17.3425	14.9050	0	-3.55%
Dec 15, 2015	17.3425	17.7975	18.3550	16.1125	0	-2.56%
Dec 14, 2015	17.7975	17.1825	18.3650	16.4600	0	3.58%
Dec 11, 2015	17.1825	16.2925	17.7700	15.0375	0	5.46%
Dec 10, 2015	16.2925	16.7250	16.7250	15.4625	0	-2.59%
Dec 09, 2015	16.7250	15.9725	16.9175	15.3700	0	4.71%
Dec 08, 2015	15.9725	15.8650	16.2425	15.4700	0	0.68%
Dec 07, 2015	15.8650	16.0850	16.3625	15.7900	0	-1.37%
Dec 04, 2015	16.0850	16.0550	16.5500	15.5625	0	0.19%
Dec 03, 2015	16.0550	15.4875	16.1550	15.1175	0	3.66%
Dec 02, 2015	15.4875	15.6350	15.9825	14.7250	0	-0.94%
Dec 01, 2015	15.6350	16.4300	16.4300	15.5250	0	-4.84%
Nov 30, 2015	16.4300	16.7300	17.2350	15.8525	0	-1.79%
Nov 27, 2015	16.7300	16.6875	16.9800	16.1700	0	0.25%
Nov 26, 2015	16.6875	16.2450	16.7850	15.0850	0	2.72%
Nov 24, 2015	16.2450	17.0750	17.0750	15.6525	0	-4.86%
Nov 23, 2015	17.0750	15.8975	17.5550	15.7750	0	7.41%
Nov 20, 2015	15.8975	15.8400	16.1375	13.8300	0	0.36%
Nov 19, 2015	15.8400	17.4150	17.4150	14.4200	0	-9.04%
Nov 18, 2015	17.4150	16.9725	17.7500	14.9025	0	2.61%
Nov 17, 2015	16.9725	17.8775	17.8775	15.6225	0	-5.06%
Nov 16, 2015	17.8775	17.6525	18.6075	15.2875	0	1.27%
Nov 13, 2015	17.6525	16.9050	17.7225	15.7950	0	4.42%
Nov 11, 2015	16.9050	16.8250	16.9475	14.5325	0	0.48%
Nov 10, 2015	16.8250	17.0400	17.0625	15.2975	0	-1.26%
Nov 09, 2015	17.0400	19.4725	19.4725	15.9900	0	-12.49%
Nov 06, 2015	19.4725	19.2925	19.5875	16.6150	0	0.93%
Nov 05, 2015	19.2925	19.3550	19.7375	18.3400	0	-0.32%
Nov 04, 2015	19.3550	19.5550	19.6325	17.9500	0	-1.02%
Nov 03, 2015	19.5550	19.4775	19.9575	18.0700	0	0.40%
Nov 02, 2015	19.4775	17.8800	20.1300	17.3775	0	8.93%
Oct 30, 2015	17.8800	17.5825	18.3250	16.8825	0	1.69%
Oct 29, 2015	17.5825	17.0400	17.9475	14.7175	0	3.18%
Oct 28, 2015	17.0400	16.5350	17.4775	15.5550	0	3.05%
Oct 27, 2015	16.5350	17.2300	17.2950	15.9950	0	-4.03%
Oct 26, 2015	17.2300	16.1925	17.8225	15.0050	0	6.41%
Oct 23, 2015	16.1925	16.6225	16.6225	14.6500	0	-2.59%
Oct 21, 2015	16.6225	16.9950	17.4250	13.6625	0	-2.19%
Oct 20, 2015	16.9950	16.8775	17.1750	14.5250	0	0.70%
Oct 19, 2015	16.8775	16.2750	17.0725	15.3025	0	3.70%
Oct 16, 2015	16.2750	17.1700	17.1825	14.0300	0	-5.21%
Oct 15, 2015	17.1700	17.7200	17.7200	14.8550	0	-3.10%
Oct 14, 2015	17.7200	18.0150	18.2800	15.7575	0	-1.64%
Oct 13, 2015	18.0150	19.1225	19.2200	17.8475	0	-5.79%
Oct 12, 2015	19.1225	18.9250	19.9850	17.1850	0	1.04%
Oct 09, 2015	18.9250	19.5625	19.6850	17.6850	0	-3.26%
Oct 08, 2015	19.5625	19.3375	19.9300	17.3525	0	1.16%
Oct 07, 2015	19.3375	19.3050	19.7375	17.8975	0	0.17%
Oct 06, 2015	19.3050	19.1275	19.9000	17.3850	0	0.93%
Oct 05, 2015	19.1275	19.2350	19.4575	18.0625	0	-0.56%
Oct 01, 2015	19.2350	19.6250	20.1100	18.2350	0	-1.99%
Sep 30, 2015	19.6250	21.5700	21.5700	19.3725	0	-9.02%
Sep 29, 2015	21.5700	21.6675	23.6325	20.4425	0	-0.45%
Sep 28, 2015	21.6675	20.8825	22.2375	20.7700	0	3.76%
Sep 24, 2015	20.8825	20.6875	21.5675	19.3825	0	0.94%
Sep 23, 2015	20.6875	20.3450	22.1900	19.7700	0	1.68%
Sep 22, 2015	20.3450	18.1775	21.2475	17.2125	0	11.92%
Sep 21, 2015	18.1775	18.2925	18.9200	16.9925	0	-0.63%
Sep 18, 2015	18.2925	21.9975	21.9975	17.8775	0	-16.84%
Sep 16, 2015	21.9975	23.7425	23.7425	21.6025	0	-7.35%
Sep 15, 2015	23.7425	24.3200	24.5575	22.6950	0	-2.37%
Sep 14, 2015	24.3200	24.9750	25.2650	23.4550	0	-2.62%
Sep 11, 2015	24.9750	24.7450	25.2600	23.2600	0	0.93%
Sep 10, 2015	24.7450	24.3000	25.8350	24.0175	0	1.83%
