"Trade Date","Instrument","Symbol","Expiry Date","Open Price","High Price","Low Price","Close Price","Daily Settlement Price","Open Interest(OI)","No. of Contracts","Turnover ( Rs.)"
"22-Jan-2019","FUTBLN","GOLD","05-02-2019","   31978.00","   32187.00","   31978.00","   32137.00","   32415.00","              103","              26","             8.34"
"21-Jan-2019","FUTBLN","GOLD","05-02-2019","   32194.00","   32194.00","   32032.00","   32061.00","   32251.00","              105","              17","             5.46"
"18-Jan-2019","FUTBLN","GOLD","05-02-2019","   32314.00","   32314.00","   32114.00","   32114.00","   32386.00","              108","              55","            17.73"
"17-Jan-2019","FUTBLN","GOLD","05-02-2019","   32286.00","   32367.00","   32286.00","   32332.00","   32511.00","               89","              11","             3.56"
"16-Jan-2019","FUTBLN","GOLD","05-02-2019","   32130.00","   32289.00","   32130.00","   32286.00","   32439.00","               94","              16","             5.15"
"15-Jan-2019","FUTBLN","GOLD","05-02-2019","   32140.00","   32189.00","   32128.00","   32164.00","   32384.00","               99","              21","             6.75"
"14-Jan-2019","FUTBLN","GOLD","05-02-2019","   32006.00","   32201.00","   32000.00","   32167.00","   32248.00","              100","              33","            10.60"
"11-Jan-2019","FUTBLN","GOLD","05-02-2019","   31997.00","   32064.00","   31983.00","   32007.00","   32266.00","              105","              13","             4.16"
"10-Jan-2019","FUTBLN","GOLD","05-02-2019","   32065.00","   32122.00","   31953.00","   31953.00","   32266.00","              104","              24","             7.69"
"09-Jan-2019","FUTBLN","GOLD","05-02-2019","   31734.00","   31831.00","   31720.00","   31761.00","   32046.00","              106","              29","             9.21"
"08-Jan-2019","FUTBLN","GOLD","05-02-2019","   31607.00","   31693.00","   31575.00","   31693.00","   31883.00","              112","              34","            10.76"
"07-Jan-2019","FUTBLN","GOLD","05-02-2019","   31502.00","   31728.00","   31480.00","   31610.00","   31974.00","              115","              62","            19.62"
"04-Jan-2019","FUTBLN","GOLD","05-02-2019","   31830.00","   31830.00","   31671.00","   31671.00","   31957.00","              121","              41","            13.01"
"03-Jan-2019","FUTBLN","GOLD","05-02-2019","   31800.00","   31925.00","   31737.00","   31813.00","   32112.00","              123","              70","            22.29"
"02-Jan-2019","FUTBLN","GOLD","05-02-2019","   31425.00","   31679.00","   31425.00","   31602.00","   31974.00","              133","              34","            10.74"
"01-Jan-2019","FUTBLN","GOLD","05-02-2019","   31409.00","   31428.00","   31402.00","   31420.00","   31756.00","              134","              21","             6.60"
