"Date","Total Returns Index"
"20-Apr-2012","6722.5"
"23-Apr-2012","6607.94"
"24-Apr-2012","6635.96"
"25-Apr-2012","6609.73"
"26-Apr-2012","6593.23"
"27-Apr-2012","6595.24"
"28-Apr-2012","6618.61"
"30-Apr-2012","6668.4"
"02-May-2012","6656.95"
"03-May-2012","6592.46"
"04-May-2012","6463.43"
"07-May-2012","6498.13"
"08-May-2012","6353.04"
"09-May-2012","6321.08"
"10-May-2012","6309.49"
"11-May-2012","6262.72"
"14-May-2012","6235.96"
"15-May-2012","6280.42"
"16-May-2012","6172.98"
"17-May-2012","6188.15"
"18-May-2012","6215.17"
"21-May-2012","6233.67"
"22-May-2012","6175.83"
"23-May-2012","6144.23"
"24-May-2012","6261.15"
"25-May-2012","6259.88"
"28-May-2012","6342.94"
"29-May-2012","6348.56"
"30-May-2012","6298.54"
"31-May-2012","6275.4"
"01-Jun-2012","6170.1"
"04-Jun-2012","6178.44"
"05-Jun-2012","6197.76"
"06-Jun-2012","6368.28"
"07-Jun-2012","6438.32"
"08-Jun-2012","6462.38"
"11-Jun-2012","6452"
"12-Jun-2012","6530.92"
"13-Jun-2012","6537.98"
"14-Jun-2012","6456.09"
"15-Jun-2012","6563.76"
"18-Jun-2012","6468.24"
"19-Jun-2012","6518.78"
"20-Jun-2012","6540.1"
"21-Jun-2012","6596.87"
"22-Jun-2012","6577.9"
"25-Jun-2012","6538.21"
"26-Jun-2012","6546.07"
"27-Jun-2012","6573.05"
"28-Jun-2012","6586.92"
"29-Jun-2012","6752.88"
"02-Jul-2012","6752.48"
"03-Jul-2012","6764.45"
"04-Jul-2012","6784.43"
"05-Jul-2012","6818.05"
"06-Jul-2012","6804.87"
"09-Jul-2012","6751.41"
"10-Jul-2012","6841.21"
"11-Jul-2012","6791.25"
"12-Jul-2012","6702.12"
"13-Jul-2012","6692.35"
"16-Jul-2012","6656.5"
"17-Jul-2012","6650.87"
"18-Jul-2012","6683.15"
"19-Jul-2012","6717"
"20-Jul-2012","6668.78"
"23-Jul-2012","6557.61"
"24-Jul-2012","6571.43"
"25-Jul-2012","6547.56"
"26-Jul-2012","6462.24"
"27-Jul-2012","6535.1"
"30-Jul-2012","6663.48"
"31-Jul-2012","6700.96"
"01-Aug-2012","6716.34"
"02-Aug-2012","6700"
"03-Aug-2012","6684.52"
"06-Aug-2012","6770.18"
"07-Aug-2012","6841"
"08-Aug-2012","6842.69"
"09-Aug-2012","6823.55"
"10-Aug-2012","6820.25"
"13-Aug-2012","6855.51"
"14-Aug-2012","6900.81"
"16-Aug-2012","6879.67"
"17-Aug-2012","6883.95"
"21-Aug-2012","6954.13"
"22-Aug-2012","6943.66"
"23-Aug-2012","6947.2"
"24-Aug-2012","6910.7"
"27-Aug-2012","6864.4"
"28-Aug-2012","6844.29"
"29-Aug-2012","6784.26"
"30-Aug-2012","6819.22"
"31-Aug-2012","6747.3"
"03-Sep-2012","6741.21"
"04-Sep-2012","6767.2"
"05-Sep-2012","6705.82"
"06-Sep-2012","6723.35"
"07-Sep-2012","6856.41"
"08-Sep-2012","6877.73"
"10-Sep-2012","6883.99"
"11-Sep-2012","6918.08"
"12-Sep-2012","6970.74"
"13-Sep-2012","6976.32"
"14-Sep-2012","7160.08"
"17-Sep-2012","7201.64"
"18-Sep-2012","7189.06"
"20-Sep-2012","7130.28"
"21-Sep-2012","7306.02"
"24-Sep-2012","7278.36"
"25-Sep-2012","7283.88"
"26-Sep-2012","7270.42"
"27-Sep-2012","7252.52"
"28-Sep-2012","7321.57"
"01-Oct-2012","7341.48"
"03-Oct-2012","7357.46"
"04-Oct-2012","7429.84"
"05-Oct-2012","7377.63"
"08-Oct-2012","7286.55"
"09-Oct-2012","7323.27"
"10-Oct-2012","7255.95"
"11-Oct-2012","7327.71"
"12-Oct-2012","7286.61"
"15-Oct-2012","7301.01"
"16-Oct-2012","7250.57"
"17-Oct-2012","7266.35"
"18-Oct-2012","7343.66"
"19-Oct-2012","7299.96"
"22-Oct-2012","7342.16"
"23-Oct-2012","7309.1"
"25-Oct-2012","7326.99"
"26-Oct-2012","7274.3"
"29-Oct-2012","7276.13"
"30-Oct-2012","7189.16"
"31-Oct-2012","7217.67"
"01-Nov-2012","7254.29"
"02-Nov-2012","7321.93"
"05-Nov-2012","7331.02"
"06-Nov-2012","7356.96"
"07-Nov-2012","7402.84"
"08-Nov-2012","7375.37"
"09-Nov-2012","7307.93"
"12-Nov-2012","7304.62"
"13-Nov-2012","7283.11"
"15-Nov-2012","7236.91"
"16-Nov-2012","7163.71"
"19-Nov-2012","7160.33"
"20-Nov-2012","7160.51"
"21-Nov-2012","7216.12"
"22-Nov-2012","7232.74"
"23-Nov-2012","7231.29"
"26-Nov-2012","7243.22"
"27-Nov-2012","7360.9"
"29-Nov-2012","7486.27"
"30-Nov-2012","7556.73"
"03-Dec-2012","7545.33"
"04-Dec-2012","7568.85"
"05-Dec-2012","7583.31"
"06-Dec-2012","7622.38"
"07-Dec-2012","7592.16"
"10-Dec-2012","7594.1"
"11-Dec-2012","7581.11"
"12-Dec-2012","7567.19"
"13-Dec-2012","7520.33"
"14-Dec-2012","7556.43"
"17-Dec-2012","7528.5"
"18-Dec-2012","7578.55"
"19-Dec-2012","7620.71"
"20-Dec-2012","7603.72"
"21-Dec-2012","7515.43"
"24-Dec-2012","7528.54"
"26-Dec-2012","7592.65"
"27-Dec-2012","7547.04"
"28-Dec-2012","7596.16"
"31-Dec-2012","7591.99"
