"Date","Total Returns Index"
"19-May-2016","10386.75"
"20-May-2016","10341.79"
"23-May-2016","10316.91"
"24-May-2016","10340.65"
"25-May-2016","10588.92"
"26-May-2016","10768.78"
"27-May-2016","10884.88"
"30-May-2016","10932.7"
"31-May-2016","10908.07"
"01-Jun-2016","10934.62"
"02-Jun-2016","10986.77"
"03-Jun-2016","10992.21"
"06-Jun-2016","10972.45"
"07-Jun-2016","11059.93"
"08-Jun-2016","11068.75"
"09-Jun-2016","10986.64"
"10-Jun-2016","10941.7"
"13-Jun-2016","10862.06"
"14-Jun-2016","10859.76"
"15-Jun-2016","10990.64"
"16-Jun-2016","10913.97"
"17-Jun-2016","10953.44"
"20-Jun-2016","11045.03"
"21-Jun-2016","11020.11"
"22-Jun-2016","11000.82"
"23-Jun-2016","11091.16"
"24-Jun-2016","10847.29"
"27-Jun-2016","10855.5"
"28-Jun-2016","10899.91"
"29-Jun-2016","11009.02"
"30-Jun-2016","11121.39"
"01-Jul-2016","11175.85"
"04-Jul-2016","11233.09"
"05-Jul-2016","11186.41"
"07-Jul-2016","11192.11"
"08-Jul-2016","11172.39"
"11-Jul-2016","11366.82"
"12-Jul-2016","11438.19"
"13-Jul-2016","11436.09"
"14-Jul-2016","11497.65"
"15-Jul-2016","11474.04"
"18-Jul-2016","11431.25"
"19-Jul-2016","11457.95"
"20-Jul-2016","11508.07"
"21-Jul-2016","11435.64"
"22-Jul-2016","11477.47"
"25-Jul-2016","11606.29"
"26-Jul-2016","11545.78"
"27-Jul-2016","11579.64"
"28-Jul-2016","11652.18"
"29-Jul-2016","11614.8"
"01-Aug-2016","11612.19"
"02-Aug-2016","11594.65"
"03-Aug-2016","11489.74"
"04-Aug-2016","11498.13"
"05-Aug-2016","11675.68"
"08-Aug-2016","11713.58"
"09-Aug-2016","11669.7"
"10-Aug-2016","11532.49"
"11-Aug-2016","11555.84"
"12-Aug-2016","11663.43"
"16-Aug-2016","11623.61"
"17-Aug-2016","11598.72"
"18-Aug-2016","11670.37"
"19-Aug-2016","11661.82"
"22-Aug-2016","11611.02"
"23-Aug-2016","11615.7"
"24-Aug-2016","11639.48"
"25-Aug-2016","11561.34"
"26-Aug-2016","11534.92"
"29-Aug-2016","11581.83"
"30-Aug-2016","11766.04"
"31-Aug-2016","11826.19"
"01-Sep-2016","11810.69"
"02-Sep-2016","11857.76"
"06-Sep-2016","12037.72"
"07-Sep-2016","12005.43"
"08-Sep-2016","12055.6"
"09-Sep-2016","11940.12"
"12-Sep-2016","11737"
"14-Sep-2016","11751.93"
"15-Sep-2016","11774.9"
"16-Sep-2016","11825.12"
"19-Sep-2016","11863.61"
"20-Sep-2016","11819.83"
"21-Sep-2016","11821.52"
"22-Sep-2016","11943.44"
"23-Sep-2016","11895.07"
"26-Sep-2016","11748.91"
"27-Sep-2016","11726.49"
"28-Sep-2016","11778.71"
"29-Sep-2016","11571.4"
"30-Sep-2016","11598.22"
"03-Oct-2016","11769.16"
"04-Oct-2016","11811.04"
"05-Oct-2016","11777.1"
"06-Oct-2016","11730.75"
"07-Oct-2016","11714.65"
"10-Oct-2016","11729.75"
"13-Oct-2016","11547.3"
"14-Oct-2016","11560.81"
"17-Oct-2016","11475.97"
"18-Oct-2016","11688.13"
"19-Oct-2016","11662.81"
"20-Oct-2016","11717.04"
"21-Oct-2016","11716.57"
"24-Oct-2016","11739.24"
"25-Oct-2016","11715.45"
"26-Oct-2016","11612.99"
"27-Oct-2016","11614.18"
"28-Oct-2016","11644.89"
"30-Oct-2016","11628.32"
"01-Nov-2016","11631.33"
"02-Nov-2016","11479.94"
"03-Nov-2016","11443.72"
"04-Nov-2016","11374.71"
"07-Nov-2016","11460.08"
"08-Nov-2016","11522.76"
"09-Nov-2016","11372.35"
"10-Nov-2016","11498.79"
"11-Nov-2016","11189.3"
"15-Nov-2016","10935.99"
"16-Nov-2016","10940.23"
"17-Nov-2016","10897.55"
"18-Nov-2016","10889.64"
"21-Nov-2016","10694.09"
"22-Nov-2016","10792.82"
"23-Nov-2016","10834.59"
"24-Nov-2016","10743.28"
"25-Nov-2016","10943.99"
"28-Nov-2016","10960.97"
"29-Nov-2016","10981.54"
"30-Nov-2016","11092.59"
"01-Dec-2016","11050"
"02-Dec-2016","10906.86"
"05-Dec-2016","10963.49"
"06-Dec-2016","10982.89"
"07-Dec-2016","10927.43"
"08-Dec-2016","11122.75"
"09-Dec-2016","11142.82"
"12-Dec-2016","11020.15"
"13-Dec-2016","11088.99"
"14-Dec-2016","11035.88"
"15-Dec-2016","10997.01"
"16-Dec-2016","10977.91"
"19-Dec-2016","10930.55"
"20-Dec-2016","10900.96"
"21-Dec-2016","10872.49"
"22-Dec-2016","10761.65"
"23-Dec-2016","10770.6"
"26-Dec-2016","10666.06"
"27-Dec-2016","10834.12"
"28-Dec-2016","10836.85"
"29-Dec-2016","10929.53"
"30-Dec-2016","11040.41"
