"Date","Total Returns Index"
"11-Oct-2010","7687.67"
"12-Oct-2010","7631.32"
"13-Oct-2010","7810.52"
"14-Oct-2010","7739.62"
"15-Oct-2010","7595.92"
"18-Oct-2010","7612.59"
"19-Oct-2010","7551.66"
"20-Oct-2010","7495.03"
"21-Oct-2010","7651.23"
"22-Oct-2010","7607"
"25-Oct-2010","7656.86"
"26-Oct-2010","7627"
"27-Oct-2010","7540.06"
"28-Oct-2010","7508.74"
"29-Oct-2010","7546.4"
"01-Nov-2010","7673.05"
"02-Nov-2010","7674.81"
"03-Nov-2010","7726.88"
"04-Nov-2010","7879.02"
"05-Nov-2010","7917.48"
"08-Nov-2010","7868.23"
"09-Nov-2010","7903.81"
"10-Nov-2010","7871.4"
"11-Nov-2010","7769.23"
"12-Nov-2010","7615.47"
"15-Nov-2010","7678.13"
"16-Nov-2010","7511.38"
"18-Nov-2010","7524.11"
"19-Nov-2010","7388"
"22-Nov-2010","7538.12"
"23-Nov-2010","7443.73"
"24-Nov-2010","7357.21"
"25-Nov-2010","7274.4"
"26-Nov-2010","7214.47"
"29-Nov-2010","7312.38"
"30-Nov-2010","7353.36"
"01-Dec-2010","7476.57"
"02-Dec-2010","7540.24"
"03-Dec-2010","7516.53"
"06-Dec-2010","7515.86"
"07-Dec-2010","7496.19"
"08-Dec-2010","7404.78"
"09-Dec-2010","7232.7"
"10-Dec-2010","7346.68"
"13-Dec-2010","7409.77"
"14-Dec-2010","7455.48"
"15-Dec-2010","7390.53"
"16-Dec-2010","7461.32"
"20-Dec-2010","7462.81"
"21-Dec-2010","7530.04"
"22-Dec-2010","7509.68"
"23-Dec-2010","7504.13"
"24-Dec-2010","7543.8"
"27-Dec-2010","7527.17"
"28-Dec-2010","7524.52"
"29-Dec-2010","7605.29"
"30-Dec-2010","7657.38"
"31-Dec-2010","7698.29"
