"Date","Total Returns Index"
"12-Sep-2008","5183"
"15-Sep-2008","4992.36"
"16-Sep-2008","4994.8"
"17-Sep-2008","4913.11"
"18-Sep-2008","4949.74"
"19-Sep-2008","5204.46"
"22-Sep-2008","5177.23"
"23-Sep-2008","5059.37"
"24-Sep-2008","5101.48"
"25-Sep-2008","5039.33"
"26-Sep-2008","4885.7"
"29-Sep-2008","4719.95"
"30-Sep-2008","4807.2"
"01-Oct-2008","4843.43"
"03-Oct-2008","4681.04"
"06-Oct-2008","4416.27"
"07-Oct-2008","4421.47"
"08-Oct-2008","4307.52"
"10-Oct-2008","4021.03"
"13-Oct-2008","4279.38"
"14-Oct-2008","4313.68"
"15-Oct-2008","4092.67"
"16-Oct-2008","4008.87"
"17-Oct-2008","3769.83"
"20-Oct-2008","3829.23"
"21-Oct-2008","3966.69"
"22-Oct-2008","3759.15"
"23-Oct-2008","3609.55"
"24-Oct-2008","3169.11"
"27-Oct-2008","3095.74"
"28-Oct-2008","3292.44"
"29-Oct-2008","3308.29"
"31-Oct-2008","3539.57"
"03-Nov-2008","3733.72"
"04-Nov-2008","3854.26"
"05-Nov-2008","3673.76"
"06-Nov-2008","3548.22"
"07-Nov-2008","3646.83"
"10-Nov-2008","3861.78"
"11-Nov-2008","3604.66"
"12-Nov-2008","3494.05"
"14-Nov-2008","3447.27"
"17-Nov-2008","3434.07"
"18-Nov-2008","3291.25"
"19-Nov-2008","3232.23"
"20-Nov-2008","3131.78"
"21-Nov-2008","3303.91"
"24-Nov-2008","3322.07"
"25-Nov-2008","3255.51"
"26-Nov-2008","3376.05"
"28-Nov-2008","3379.53"
"01-Dec-2008","3290.95"
"02-Dec-2008","3260.18"
"03-Dec-2008","3258.54"
"04-Dec-2008","3419.88"
"05-Dec-2008","3329.57"
"08-Dec-2008","3414.95"
"10-Dec-2008","3591.9"
"11-Dec-2008","3582"
"12-Dec-2008","3583.48"
"15-Dec-2008","3656.85"
"16-Dec-2008","3731.13"
"17-Dec-2008","3623.92"
"18-Dec-2008","3754.43"
"19-Dec-2008","3775.02"
"22-Dec-2008","3728.11"
"23-Dec-2008","3647.56"
"24-Dec-2008","3583.91"
"26-Dec-2008","3510.64"
"29-Dec-2008","3590.46"
"30-Dec-2008","3660.89"
"31-Dec-2008","3635.87"
