"Date","Total Returns Index"
"15-Jun-2015","10612.12"
"16-Jun-2015","10657.23"
"17-Jun-2015","10715.85"
"18-Jun-2015","10825.96"
"19-Jun-2015","10894.44"
"22-Jun-2015","11064.89"
"23-Jun-2015","11102.6"
"24-Jun-2015","11075.71"
"25-Jun-2015","11124.95"
"26-Jun-2015","11102.52"
"29-Jun-2015","11019.47"
"30-Jun-2015","11085.87"
"01-Jul-2015","11197.83"
"02-Jul-2015","11191.5"
"03-Jul-2015","11244.49"
"06-Jul-2015","11294.6"
"07-Jul-2015","11279.56"
"08-Jul-2015","11084.34"
"09-Jul-2015","11043.14"
"10-Jul-2015","11086.29"
"13-Jul-2015","11217.67"
"14-Jul-2015","11210.85"
"15-Jul-2015","11309.1"
"16-Jul-2015","11422.48"
"17-Jul-2015","11424.87"
"20-Jul-2015","11419.13"
"21-Jul-2015","11320.88"
"22-Jul-2015","11459.27"
"23-Jul-2015","11403.83"
"24-Jul-2015","11313.22"
"27-Jul-2015","11100.03"
"28-Jul-2015","11068.18"
"29-Jul-2015","11118.71"
"30-Jul-2015","11180.79"
"31-Jul-2015","11328.56"
"03-Aug-2015","11342.11"
"04-Aug-2015","11307.41"
"05-Aug-2015","11375.18"
"06-Aug-2015","11402.67"
"07-Aug-2015","11372.02"
"10-Aug-2015","11320.25"
"11-Aug-2015","11236.57"
"12-Aug-2015","11086.67"
"13-Aug-2015","11095.98"
"14-Aug-2015","11312.32"
"17-Aug-2015","11257.56"
"18-Aug-2015","11243.28"
"19-Aug-2015","11281.26"
"20-Aug-2015","11118.95"
"21-Aug-2015","11022.22"
"24-Aug-2015","10370.27"
"25-Aug-2015","10465.46"
"26-Aug-2015","10348.4"
"27-Aug-2015","10557.5"
"28-Aug-2015","10629.49"
"31-Aug-2015","10588.8"
"01-Sep-2015","10346.16"
"02-Sep-2015","10254.61"
"03-Sep-2015","10396.83"
"04-Sep-2015","10173.65"
"07-Sep-2015","10047.15"
"08-Sep-2015","10219.21"
"09-Sep-2015","10392.45"
"10-Sep-2015","10351.93"
"11-Sep-2015","10353.54"
"14-Sep-2015","10463.93"
"15-Sep-2015","10406.56"
"16-Sep-2015","10499.73"
"18-Sep-2015","10609.87"
"21-Sep-2015","10603.8"
"22-Sep-2015","10384.35"
"23-Sep-2015","10429.44"
"24-Sep-2015","10459.44"
"28-Sep-2015","10362.68"
"29-Sep-2015","10425.93"
"30-Sep-2015","10566.29"
"01-Oct-2015","10568.94"
"05-Oct-2015","10792.79"
"06-Oct-2015","10837.5"
"07-Oct-2015","10870.04"
"08-Oct-2015","10806.18"
"09-Oct-2015","10886.38"
"12-Oct-2015","10825.14"
"13-Oct-2015","10809.32"
"14-Oct-2015","10777.67"
"15-Oct-2015","10872.82"
"16-Oct-2015","10956.47"
"19-Oct-2015","11006.79"
"20-Oct-2015","10989"
"21-Oct-2015","10976.65"
"23-Oct-2015","11036.44"
"26-Oct-2015","10990.02"
"27-Oct-2015","10953.26"
"28-Oct-2015","10871.42"
"29-Oct-2015","10792.35"
"30-Oct-2015","10732.25"
"02-Nov-2015","10712.32"
"03-Nov-2015","10725.48"
"04-Nov-2015","10698.19"
"05-Nov-2015","10585.41"
"06-Nov-2015","10583.88"
"09-Nov-2015","10531.91"
"10-Nov-2015","10358.65"
"11-Nov-2015","10414.07"
"13-Nov-2015","10330.6"
"16-Nov-2015","10389.64"
"17-Nov-2015","10430.78"
"18-Nov-2015","10290.03"
"19-Nov-2015","10437.71"
"20-Nov-2015","10456.11"
"23-Nov-2015","10446.4"
"24-Nov-2015","10422.86"
"26-Nov-2015","10492.35"
"27-Nov-2015","10570.76"
"30-Nov-2015","10560.84"
"01-Dec-2015","10586.99"
"02-Dec-2015","10555.62"
"03-Dec-2015","10466.19"
"04-Dec-2015","10356.71"
"07-Dec-2015","10334.77"
"08-Dec-2015","10250.03"
"09-Dec-2015","10131.26"
"10-Dec-2015","10225.54"
"11-Dec-2015","10128.57"
"14-Dec-2015","10181.25"
"15-Dec-2015","10248.91"
"16-Dec-2015","10315.45"
"17-Dec-2015","10439.83"
"18-Dec-2015","10330.16"
"21-Dec-2015","10426.69"
"22-Dec-2015","10362.35"
"23-Dec-2015","10468.61"
"24-Dec-2015","10462.08"
"28-Dec-2015","10547.37"
"29-Dec-2015","10552.46"
"30-Dec-2015","10508.91"
"31-Dec-2015","10575.63"
